6.093466493221407291e+03 8.751059281303992066e+01
6.170854596352559383e+03 8.452054323575634953e+01
6.249191378483730659e+03 8.172057776918560990e+01
6.328607333600725724e+03 7.907139669757769695e+01
6.408971460333069444e+03 7.656300281328248047e+01
6.490419095042218032e+03 7.418895118054413729e+01
6.572954571365929041e+03 7.194065654313072855e+01
6.656433633820330215e+03 6.981618172657645971e+01
6.740999213005644378e+03 6.780740130627553697e+01
6.826652806558123302e+03 6.589185377963109147e+01
6.913394935891523346e+03 6.407520600897865393e+01
7.001225081737506116e+03 6.234698024729021881e+01
7.090141617198401946e+03 6.070444839103814871e+01
7.180141738318205171e+03 5.913908123618816859e+01
7.271397754008101401e+03 5.763769920476516972e+01
7.363736932599724241e+03 5.620367183484059126e+01
7.457338324917290265e+03 5.483624543153379705e+01
7.552017986245811699e+03 5.351960253630504383e+01
7.647961886782827605e+03 5.225806923750246824e+01
7.745174206215930099e+03 5.104430389394954659e+01
7.843658146045368994e+03 4.987603788581768782e+01
7.943205394520693517e+03 4.875257088022390661e+01
8.044232531930878395e+03 4.766659662505357886e+01
8.146312817586479468e+03 4.661806668934291054e+01
8.249881889980462802e+03 4.560507881599633606e+01
8.354721121422400756e+03 4.462290030757529991e+01
8.460826291874807794e+03 4.367203852213631876e+01
8.568191660236074313e+03 4.275121139185576169e+01
8.677061013024602289e+03 4.185756108076774495e+01
8.787444542150311463e+03 4.098792212339197505e+01
8.899087449536928034e+03 4.014433894541053860e+01
9.011977935429569698e+03 3.932536150763574057e+01
9.126657878714077015e+03 3.852599662587997642e+01
9.242584104081885016e+03 3.774913601281073028e+01
9.360031783696025741e+03 3.699388852990897902e+01
9.478704249399266700e+03 3.625869815850771971e+01
9.599194966539656889e+03 3.554218825540723259e+01
9.721212036706767321e+03 3.484469833521197302e+01
9.844754301852093704e+03 3.416529267754751942e+01
9.969819022281344587e+03 3.350351884232760113e+01
1.009640177819688142e+04 3.285914068001364541e+01
1.022449636779100183e+04 3.223241742499578777e+01
1.035445231927606983e+04 3.162132923991372380e+01
1.048628696351743747e+04 3.102619501354519826e+01
1.061926456731961480e+04 3.044867103322258473e+01
1.075411478997022641e+04 2.988639632528694889e+01
1.089085109165546601e+04 2.933979108134539260e+01
1.102908020013244277e+04 2.880959568216031386e+01
1.116919853954770588e+04 2.829472052967446771e+01
1.131121559009960765e+04 2.779438744070812106e+01
1.145513958198005457e+04 2.730929597407779497e+01
1.160052849901327500e+04 2.684048441196555146e+01
1.174781370743367916e+04 2.638617656081076390e+01
1.189699821421485103e+04 2.594700031605798074e+01
1.204808335007836831e+04 2.552302684816794454e+01
1.220106865817427024e+04 2.511428850023320081e+01
1.235646105020196410e+04 2.471960048392076104e+01
1.251325060522581407e+04 2.434163704351351853e+01
1.267246303419706783e+04 2.397834551692497485e+01
1.283303189075810042e+04 2.363150273458940731e+01
1.299603164556962111e+04 2.329929872565227456e+01
1.316149170251997748e+04 2.298221574862828476e+01
1.332884839053885844e+04 2.268090649296877359e+01
1.349808455650607721e+04 2.239592372767171824e+01
1.366918010213387061e+04 2.212822827170756312e+01
1.384275098120700022e+04 2.187754215635300525e+01
1.401881963993453246e+04 2.164601683125215814e+01
1.419673523701283375e+04 2.143781368428763301e+01
1.437715605217725169e+04 2.125478031767959664e+01
1.456009995143273591e+04 2.110165782209465846e+01
1.474485825300019678e+04 2.098718008487439945e+01
1.493213418339393320e+04 2.092305415859162565e+01
1.512193987389659560e+04 2.093505037085589393e+01
1.531428575807110792e+04 2.108538362023318058e+01
1.550837814908696237e+04 2.158986830444712268e+01
1.570580773260687420e+04 2.341270981280995400e+01
1.590495294180062774e+04 2.461634267549932176e+01
1.610748216204599521e+04 2.282845688645752347e+01
1.631168496653789589e+04 2.314465643157973673e+01
1.651931110866211384e+04 2.486184367649904203e+01
1.672855633056191073e+04 2.820983391918651506e+01
1.694125553797468092e+04 3.135532642916789925e+01
1.715648723818244616e+04 3.776097979115737502e+01
1.737524388547583294e+04 4.209318891561264309e+01
1.759551930977814118e+04 4.127512648285867414e+01
1.781933297669995591e+04 3.786382343770155501e+01
1.804565448744959212e+04 3.589017315545706310e+01
1.827445644620542589e+04 3.926128815880427680e+01
1.850684968207913698e+04 2.472560279843732545e+01
1.874171405351338035e+04 2.100748236323509488e+01
1.898021259892371381e+04 1.914963477044944185e+01
1.922116163364749809e+04 1.761108529718985238e+01
1.946577871566781323e+04 1.674006066480219701e+01
1.971281286165176425e+04 1.620219964228586207e+01
1.996353852300726430e+04 1.589588277994061372e+01
2.021663348843482527e+04 1.583234790844404571e+01
2.047343153725329466e+04 1.614666225935912891e+01
2.073396901583788713e+04 1.733626628551830606e+01
2.099681033758229387e+04 2.067487687218962478e+01
2.126338449535428299e+04 2.149342028880840516e+01
2.153372058612268665e+04 2.002917307437429884e+01
2.180784593002109614e+04 2.212701352444291203e+01
2.208415896869244898e+04 2.631122109690414845e+01
2.236589510593852538e+04 2.758773554191730426e+01
2.264977772741009539e+04 2.598322535420273027e+01
2.293744896710023022e+04 2.743766766453322248e+01
2.322892127692546273e+04 3.492585004451257191e+01
2.352420417451349931e+04 5.146470946499127308e+01
2.382141104489471763e+04 5.619440657212251722e+01
2.412428244950510998e+04 4.373006427746386748e+01
2.443097204791785407e+04 3.692434281953738662e+01
2.474147544771807952e+04 3.817092646241916043e+01
2.505578420392812768e+04 3.919903807575535382e+01
2.537388556919170878e+04 3.518033376411398905e+01
2.569576223536470570e+04 3.484805086288876197e+01
2.602365086805555620e+04 4.691798220583937251e+01
2.635306417018284628e+04 7.526864729776998786e+01
2.668854785008457111e+04 1.023527674621257972e+02
2.702780905156869994e+04 3.951506210447755052e+01
2.737080781521044628e+04 2.148334340135346210e+01
2.772006084142395048e+04 1.524767178944439294e+01
2.807045486891386099e+04 1.240809110421529304e+01
2.842712478664897208e+04 1.059402513681859759e+01
2.878744555406184736e+04 9.487983515483296770e+00
2.915418243703199914e+04 8.848817819056121081e+00
2.952456746109907544e+04 8.468717131156376254e+00
2.989851979654932074e+04 8.262366100419885839e+00
3.027992545981597505e+04 8.189321560991892568e+00
3.066459960108423184e+04 8.235295710399983093e+00
3.105402562694869266e+04 8.406474872280901067e+00
3.144852068647197302e+04 8.719142323026705554e+00
3.184809182849615900e+04 9.208621552069987004e+00
3.225274155200051609e+04 9.947519585690802302e+00
3.266246750558369968e+04 1.107404564290466276e+01
3.307726217534258467e+04 1.286650831426094754e+01
3.349748684313440754e+04 1.592813191217927304e+01
3.392315137936497194e+04 2.161836654186235052e+01
3.435426092935312045e+04 3.210246665666984001e+01
3.479041185549662623e+04 4.233870661022734083e+01
3.523239605123986257e+04 3.720112396515527564e+01
3.568023351027112221e+04 3.095129817187216048e+01
3.613350424259955616e+04 2.972774760179776266e+01
3.659263222136780678e+04 3.163428036745708383e+01
3.705716415327564755e+04 3.801357240426867889e+01
3.752800375539838569e+04 5.004253136072166797e+01
3.800469784364184306e+04 6.359835140893132888e+01
3.848772778041673155e+04 6.909976770278960601e+01
3.897660538769566483e+04 7.033814280749517422e+01
3.947182499242933409e+04 6.864810070998264280e+01
3.997339369049841480e+04 5.377325555858786998e+01
4.048131277259408671e+04 3.856827671774352950e+01
4.099557734383546631e+04 2.917937014211572233e+01
4.151617592887510546e+04 2.312198749524367969e+01
4.204367968585653580e+04 1.895744725207253012e+01
4.257750323102924449e+04 1.615656729127870861e+01
4.311885425805801788e+04 1.450335839488100298e+01
4.366651489330711775e+04 1.384722899406941998e+01
4.422109006696758297e+04 1.384686159200710343e+01
4.478324216124165105e+04 1.371483452938471892e+01
4.535163651216265134e+04 1.290273465826412469e+01
4.592831111928180326e+04 1.226700577427876482e+01
4.651190101621286158e+04 1.342997486635410276e+01
4.710237057520386588e+04 1.871183761665016831e+01
4.770119303716904687e+04 3.200795587525426811e+01
4.830687367064131831e+04 3.939655658420628015e+01
4.892094743884728086e+04 2.361363448097070972e+01
4.954182704542826104e+04 1.230188093339933886e+01
5.017111122267966130e+04 7.774117266283870897e+00
5.080883635007796693e+04 5.933516583052925064e+00
5.145414973225320136e+04 5.446537086897606628e+00
5.210791337145637954e+04 6.088453040303853925e+00
5.277014275404412183e+04 6.137545227069082898e+00
5.344084601946594194e+04 4.435304021424898657e+00
5.411904648433974216e+04 3.298414398724950125e+00
5.480666508226691076e+04 2.815895688478449621e+00
5.550273225460066897e+04 2.747630681035648781e+00
5.620827546122694184e+04 3.087106313557372417e+00
5.692225834013708663e+04 3.289144415776992236e+00
5.764574433719187073e+04 2.620527795275245264e+00
5.837762550142151304e+04 1.993013395881716443e+00
5.911900177479787817e+04 1.671707538835221163e+00
5.987107982345775963e+04 1.498935146629162052e+00
6.063150126403074682e+04 1.386349574899801596e+00
6.140142508960573468e+04 1.303971179226816268e+00
6.218212436737740791e+04 1.239216687463435163e+00
6.297102545790624572e+04 1.185905819375164816e+00
6.377206083811955614e+04 1.140485265015036109e+00
6.458121496736390691e+04 1.100955304547745373e+00
6.540260438937127037e+04 1.065899572605452317e+00
6.623344851202968857e+04 1.034445949434287915e+00
6.707516679718089290e+04 1.005910557189583887e+00
6.792623949246629491e+04 9.799082368884249883e-01
6.878971524288106593e+04 9.560234122442947680e-01
6.966409304271041765e+04 9.339224403933383822e-01
7.054770161195435503e+04 9.134318629841462478e-01
7.144549891565977305e+04 8.943233097234594142e-01
7.235246965126100986e+04 8.765708762515014296e-01
7.327201710863987682e+04 8.600371148373420205e-01
7.420238057521905284e+04 8.447178865613231835e-01
7.514537109913524182e+04 8.305964630236096768e-01
7.609911359309556428e+04 8.177434179958664728e-01
7.706746992287917237e+04 8.062512039174440925e-01
7.804656305321255059e+04 7.964992485002255762e-01
7.903626532387758198e+04 7.887258885187525825e-01
8.004070431184087647e+04 7.834755591779662964e-01
8.105784993916451640e+04 7.816858334126531860e-01
8.208769146518442722e+04 7.848910944299082315e-01
8.313020491916923493e+04 7.958588143178764174e-01
8.418771637180568359e+04 8.197023110409596969e-01
8.525550506199522351e+04 8.665165252268393070e-01
8.633829392621605075e+04 9.599540113024884747e-01
8.743618805961444741e+04 1.164638745709691836e+00
8.854666922645244631e+04 1.760193874445283635e+00
8.967230737018425134e+04 4.501274765253305610e+00
9.081042558991913393e+04 1.296327989880005305e+01
9.196369765943741368e+04 4.781655875040918602e+00
9.313217086051568913e+04 1.657885213683690129e+00
9.431588057635437872e+04 1.015173525262800469e+00
9.551484945996750321e+04 7.872666165374063718e-01
9.672908656793468981e+04 6.786083899113124485e-01
9.795538572128736996e+04 6.160621834694963717e-01
9.920004566361141042e+04 5.748313299134905074e-01
1.004632746891860006e+05 5.449062450103210331e-01
1.017383710591509298e+05 5.214765292416539966e-01
1.030320850946833234e+05 5.018173532723876340e-01
1.043409640818599437e+05 4.846683318867379131e-01
1.056649013111518288e+05 4.692458257787679443e-01
1.070075878069674654e+05 4.550500034697638752e-01
1.083652477860112122e+05 4.417840784917069774e-01
1.097417299948751897e+05 4.292139065431993528e-01
