  5.21309998712442e+04  4.58252505011612e-01  1.09486759437958e-01  2.52010584767769e+00  2.25425250165021e+00
  5.21334853602328e+04 -3.28070610236269e-01 -6.54546927522229e-01  1.44807593441408e+00  1.39879766011494e+00
  5.21359708491665e+04 -7.72911714887694e-01 -7.25301833055937e-01  7.34685647439008e-01  7.71160631704406e-01
  5.21384563382441e+04  1.39614200620786e-01 -2.10255012338940e-01  9.36299737052733e-01  6.49274772151309e-01
  5.21409418273485e+04  2.28740180290555e-02 -2.51039180826810e-01  5.35158446911617e-01  5.93560764089574e-01
  5.21434273164618e+04 -1.67269600055608e-01 -4.53434782856375e-01  2.01131804464669e+00  1.89835155839656e+00
  5.21459128054655e+04  9.57557241780421e-02 -2.03094451567576e-01  5.52951798261100e-01  3.99305624550078e-01
  5.21483982941978e+04  9.57557241780421e-02 -2.03094451567576e-01  5.52951798261100e-01  3.99305624550078e-01
  5.21508837829745e+04  9.57557241780421e-02 -2.03094451567576e-01  5.52951798261100e-01  3.99305624550078e-01
  5.21533692710499e+04 -7.20892777268291e-01 -6.56302481758475e-01 -1.70612525918703e-01  2.86108800037424e-01
  5.21558547593262e+04  1.81771502212203e-01  1.33941319064113e-01  5.04683134109294e-01  3.57672054389255e-01
  5.21583402480857e+04 -9.24796843782126e-02  1.72194481485840e-01  6.46712376038853e-01  4.37447060259021e-01
  5.21608257388101e+04 -3.13126149996462e-01 -5.24751139450587e-01  2.98046452565989e-01 -4.95151967778099e-02
  5.21633112280231e+04 -2.64782044007340e-01 -6.05142549231023e-01 -2.00158490572125e-01 -3.53568169537409e-01
  5.21666250008274e+04 -2.64782044007340e-01 -6.05142549231023e-01 -2.00158490572125e-01 -3.53568169537409e-01
  5.21673750002014e+04 -1.05956362347052e+00 -1.23573666874825e+00 -1.93654356469898e-01 -1.45561868966450e-01
  5.21698604893460e+04  3.99213876579983e-01  1.54243203272388e-01  1.02251440284327e+00  1.42933954194033e+00
  5.21723459805693e+04 -5.85584087698161e-02  3.97984993871157e-01  6.31209016730942e-01  6.64017982920007e-01
  5.21748314702940e+04 -7.09439257816871e-01 -9.73540618729001e-01  7.46711702399981e-01  8.06077211397565e-01
  5.21773169601007e+04 -7.09439257816871e-01 -9.73540618729001e-01  7.46711702399981e-01  8.06077211397565e-01
  5.21798024514017e+04 -3.12375648159715e-01 -9.67964917017022e-01  6.13289244406097e-01  4.96948324478669e-01
  5.21822879414837e+04 -5.72290447747952e-01 -1.11642859883475e+00 -5.01317415795011e-01 -8.35184783601147e-01
  5.21847734316793e+04 -4.95125596854774e-01 -2.82968429664923e-01  2.38261761414754e-01  1.47880277403887e-01
  5.21872589219467e+04 -1.07233319300683e+00 -6.38832040195533e-01 -3.60505485047402e-01 -1.21081560502418e-01
  5.21897444123183e+04 -4.24520456996591e-01 -8.38565693368373e-01  7.51880230935953e-02  8.52840066579327e-02
  5.21922299051561e+04  2.41106048778447e-01 -3.03152584263655e-01  4.35625034540011e-01  2.74577681383081e-01
  5.21947153959120e+04 -2.05479675923222e-01 -4.62017221711586e-02  2.11214042460096e-01  6.23782692654827e-01
  5.21972008868691e+04 -8.16427226539025e-01 -1.53179814882252e+00 -8.03601536888554e-01 -6.25654141912222e-01
  5.21996863790278e+04 -1.48964355931859e-01 -4.59890185555905e-01  7.78888654186451e-01  1.88078270821598e-01
  5.22021718702684e+04 -1.31684386165518e+00 -1.73657362137973e+00 -6.47003200087088e-01 -1.90832164147711e-01
  5.22046573617455e+04 -1.13557255763128e-01 -3.80373564950560e-01  5.47411919285973e-03 -1.59631729229145e-01
  5.22071428530810e+04 -9.72925779398837e-01 -1.06863852487232e+00 -4.81470680790660e-01 -5.35852436307788e-01
  5.22096283467593e+04 -6.16405196072601e-01 -6.91164401044389e-01 -1.47034674687467e-01  1.13049736076081e-02
  5.22121138394687e+04 -1.97297349705711e-01 -6.65145562106368e-01 -5.67055879966074e-01 -5.06710256640811e-01
  5.22145993302874e+04 -4.11807575569438e-01 -1.11837868366728e+00 -8.51736107460989e-01 -7.38940398767583e-01
  5.22186875000291e+04 -4.11807575569438e-01 -1.11837868366728e+00 -8.51736107460989e-01 -7.38940398767583e-01
  5.22200000009792e+04 -4.11807575569438e-01 -1.11837868366728e+00 -8.51736107460989e-01 -7.38940398767583e-01
  5.22224854929304e+04 -8.22900418035640e-01 -1.04368657537712e+00 -1.60516655132189e-01 -4.29973711955437e-01
  5.22249709851935e+04 -1.16789264139236e-01  7.20790599159040e-02 -7.48364244617077e-01 -7.46709773491563e-01
  5.22274564796840e+04 -8.76366719673706e-01 -1.16534033973012e+00 -6.82529635612128e-02  5.91018696232710e-02
  5.22299419725295e+04 -1.86569553244619e-01 -2.77238260273595e-01 -5.83972963360221e-01 -5.52763629940502e-01
  5.22324274656378e+04  7.26684259351580e-02 -1.17297761938316e-01 -3.39218318445513e-01 -4.50772448179440e-01
  5.22349129598264e+04 -2.88831824741891e-01 -8.66255956570023e-01  9.63521695700350e-02 -2.88104133289186e-01
  5.22373984533970e+04 -2.88831824741891e-01 -8.66255956570023e-01  9.63521695700350e-02 -2.88104133289186e-01
  5.22398839469468e+04 -4.22074328274038e-01 -4.72991124633695e-01 -2.35631051918350e-01 -5.65596867632502e-01
  5.22423694402522e+04 -6.85383844385825e-01 -9.01206949946752e-01 -3.35543215475367e-01 -2.16632722719676e-01
  5.22448549351933e+04 -6.61112299080787e-01 -8.52565774997688e-01  2.15603618418173e-01 -1.02982771052101e-01
  5.22473404291655e+04 -8.98997955384166e-01 -7.73621244584036e-01  2.47694678384291e-01 -1.01571355212270e-01
  5.22498259233646e+04  2.78253421752459e-01 -1.47726368670055e-01  4.93024494230204e-02  6.97559746829542e-02
  5.22523114187708e+04 -9.69855817629286e-01 -1.02014792911053e+00  2.71574930819521e-01 -1.69928063394260e-01
  5.22547969132651e+04 -3.56381028010757e-01 -4.64952199362307e-01 -1.16170371924304e-01 -5.25692504641298e-01
  5.22572824075789e+04 -7.03132040956214e-01 -8.06172971259757e-01 -2.36856914239453e-01 -3.74165551305284e-01
  5.22597679021089e+04 -5.41293946849221e-01 -5.52826776542821e-01  2.09913129568041e-02  3.56204560984667e-01
  5.22622533964490e+04 -1.51037733094368e+00 -1.37982020339212e+00  3.81079790534852e-01 -1.09534282107658e-01
