  5.23034066455555e+04  1.17569652239183e+04 -1.37014342881912e+04  1.15445963283698e+04 -1.39524615947496e+04
  5.23058921412292e+04  1.17560690674468e+04 -1.37018605528354e+04  1.15446399727960e+04 -1.39525228690199e+04
  5.23083776360358e+04  1.17562495841355e+04 -1.37013900600938e+04  1.15447504854778e+04 -1.39523349999996e+04
  5.23108631316192e+04  1.17562912670629e+04 -1.37011987710310e+04  1.15440649622091e+04 -1.39529906790150e+04
  5.23133486272152e+04  1.17556897919242e+04 -1.37011522301439e+04  1.15448021015759e+04 -1.39521924264089e+04
  5.23158341227002e+04  1.17553203736025e+04 -1.37013892812866e+04  1.15440311149207e+04 -1.39524953158490e+04
  5.23183196183841e+04  1.17555158519054e+04 -1.37009257902109e+04  1.15437109514850e+04 -1.39525877671958e+04
  5.23208051139422e+04  1.17551324649449e+04 -1.37012129808347e+04  1.15432635727719e+04 -1.39528726087531e+04
  5.23232906093658e+04  1.17561445421971e+04 -1.37002608737867e+04  1.15434284744522e+04 -1.39525052001815e+04
  5.23257761051387e+04  1.17553464163782e+04 -1.37005799117532e+04  1.15438780247903e+04 -1.39523654289575e+04
  5.23282615993160e+04  1.17553765511403e+04 -1.37002217348099e+04  1.15445739354871e+04 -1.39516770291265e+04
  5.23310833333993e+04  1.17553765511403e+04 -1.37002217348099e+04  1.15445739354871e+04 -1.39516770291265e+04
  5.23314319449838e+04  1.17553765511403e+04 -1.37002217348099e+04  1.15445739354871e+04 -1.39516770291265e+04
  5.23339174391379e+04  1.17536007381918e+04 -1.36997596852635e+04  1.15396945106028e+04 -1.39551303547077e+04
  5.23364029334662e+04  1.17536501877584e+04 -1.36993208875968e+04  1.15378138659108e+04 -1.39562297952725e+04
  5.23388884276274e+04  1.17539301519190e+04 -1.36988792172501e+04  1.15388081140799e+04 -1.39552974979107e+04
  5.23413739217895e+04  1.17535609229149e+04 -1.36987219824905e+04  1.15374507806002e+04 -1.39565140547685e+04
  5.23438594161008e+04  1.17531806317396e+04 -1.36987263167375e+04  1.15376755114632e+04 -1.39563547420846e+04
  5.23463454435000e+04  1.17534271755584e+04 -1.36983896591257e+04  1.15366446643327e+04 -1.39568618664097e+04
  5.23488309376283e+04  1.17534788103686e+04 -1.36978839357750e+04  1.15370078233177e+04 -1.39561482125614e+04
  5.23513164319906e+04  1.17538261719902e+04 -1.36972252263971e+04  1.15375358032454e+04 -1.39561373616788e+04
  5.23538019248833e+04  1.17527245777437e+04 -1.36977979973695e+04  1.15370012233528e+04 -1.39565189845281e+04
  5.23562874186226e+04  1.17521661888620e+04 -1.36975264148588e+04  1.15372629385478e+04 -1.39564292572225e+04
  5.23587729126506e+04  1.17523581352738e+04 -1.36975724265180e+04  1.15371290904240e+04 -1.39562194064409e+04
  5.23612584064364e+04  1.17527786320641e+04 -1.36964323673883e+04  1.15370345174707e+04 -1.39560723783237e+04
  5.23637439003402e+04  1.17521365328034e+04 -1.36965318418050e+04  1.15367200705495e+04 -1.39565113342773e+04
  5.23662293940810e+04  1.17519486350654e+04 -1.36962846034190e+04  1.15367254159481e+04 -1.39565643513021e+04
  5.23687148864293e+04  1.17510602380904e+04 -1.36966804635853e+04  1.15364149189943e+04 -1.39569879610763e+04
  5.23712003798739e+04  1.17528144000835e+04 -1.36945206021534e+04  1.15359668074994e+04 -1.39575441372732e+04
  5.23736858732454e+04  1.17524849884332e+04 -1.36950280476120e+04  1.15348487762976e+04 -1.39588645582222e+04
  5.23761713667500e+04  1.17514866602210e+04 -1.36949338622009e+04  1.15349297523761e+04 -1.39584272758121e+04
  5.23786568601619e+04  1.17512149659723e+04 -1.36952675278527e+04  1.15351857729423e+04 -1.39582331260849e+04
  5.23811423520568e+04  1.17498385604018e+04 -1.36960134225631e+04  1.15347372902253e+04 -1.39585419984609e+04
  5.23836278452015e+04  1.17495562764326e+04 -1.36955356739847e+04  1.15341234493522e+04 -1.39588879811135e+04
  5.23861133382927e+04  1.17496174578815e+04 -1.36952915673322e+04  1.15338859068661e+04 -1.39591037385050e+04
  5.23885988311448e+04  1.17500848866351e+04 -1.36948501887121e+04  1.15337049522401e+04 -1.39592446684286e+04
  5.23910843242256e+04  1.17493712411028e+04 -1.36952353614173e+04  1.15330171782946e+04 -1.39593498760802e+04
  5.23935698172777e+04  1.17494322311932e+04 -1.36946096499158e+04  1.15332391920226e+04 -1.39595419886536e+04
  5.23960553090058e+04  1.17495361301666e+04 -1.36944018217713e+04  1.15331840150829e+04 -1.39593648959929e+04
  5.23985408016041e+04  1.17489343240565e+04 -1.36945807071180e+04  1.15333423673783e+04 -1.39593748080902e+04
  5.24025833337395e+04  1.17489343240565e+04 -1.36945807071180e+04  1.15333423673783e+04 -1.39593748080902e+04
  5.24030000003588e+04  1.17496129793411e+04 -1.36931055093881e+04  1.15324542035713e+04 -1.39599651143098e+04
  5.24054854932721e+04  1.17496348554997e+04 -1.36926685365663e+04  1.15317955292174e+04 -1.39601170346245e+04
  5.24079709846263e+04  1.17484293268001e+04 -1.36932134230632e+04  1.15317626805899e+04 -1.39601804149424e+04
  5.24104564768820e+04  1.17477877901817e+04 -1.36934949174557e+04  1.15311989203534e+04 -1.39608370583950e+04
  5.24129419690129e+04  1.17473067436513e+04 -1.36934430659806e+04  1.15313276536468e+04 -1.39604685611568e+04
  5.24154274612454e+04  1.17473067436513e+04 -1.36934430659806e+04  1.15313276536468e+04 -1.39604685611568e+04
  5.24179129534908e+04  1.17471654689593e+04 -1.36926931871987e+04  1.15305388473435e+04 -1.39617976691452e+04
  5.24203984457419e+04  1.17468855238874e+04 -1.36928233636775e+04  1.15309446300522e+04 -1.39611339873358e+04
  5.24228839379571e+04  1.17469002425738e+04 -1.36921661927573e+04  1.15303094804340e+04 -1.39613766856369e+04
  5.24253694290312e+04  1.17474503711720e+04 -1.36917066810698e+04  1.15308120679910e+04 -1.39610558736566e+04
  5.24278549212697e+04  1.17462307401703e+04 -1.36921792630914e+04  1.15310981702123e+04 -1.39608517680299e+04
  5.24303404135383e+04  1.17466473515296e+04 -1.36913622848330e+04  1.15314301990702e+04 -1.39600005487080e+04
  5.24328259044631e+04  1.17463271737217e+04 -1.36917533212244e+04  1.15305248892051e+04 -1.39608002825352e+04
  5.24353113965475e+04  1.17456880384702e+04 -1.36919652187588e+04  1.15307961859612e+04 -1.39604732017625e+04
  5.24377968883044e+04  1.17458505356422e+04 -1.36915218092531e+04  1.15303327299735e+04 -1.39611109405193e+04
  5.24402823803241e+04  1.17449829128851e+04 -1.36919591527573e+04  1.15302432729731e+04 -1.39611500842652e+04
  5.24427678728818e+04  1.17456427387543e+04 -1.36911181698783e+04  1.15299928915885e+04 -1.39613283432785e+04
  5.24452533647384e+04  1.17452974794760e+04 -1.36912520715661e+04  1.15306898760425e+04 -1.39609349735821e+04
  5.24477388567175e+04  1.17452227179214e+04 -1.36909101607633e+04  1.15294561870472e+04 -1.39613387831433e+04
  5.24502243487268e+04  1.17451110003045e+04 -1.36909096921249e+04  1.15296834298192e+04 -1.39613991573960e+04
  5.24527098405382e+04  1.17438939351002e+04 -1.36916703252843e+04  1.15296525924027e+04 -1.39609763506087e+04
  5.24551953324014e+04  1.17442130759678e+04 -1.36913465735302e+04  1.15305519914438e+04 -1.39605509744159e+04
  5.24576808244167e+04  1.17447981980103e+04 -1.36904418725422e+04  1.15300212846443e+04 -1.39607037265011e+04
  5.24601663162407e+04  1.17446419368548e+04 -1.36904365829838e+04  1.15313449874966e+04 -1.39600188400172e+04
  5.24626518083253e+04  1.17439498983129e+04 -1.36905584820189e+04  1.15297803458284e+04 -1.39612793510731e+04
  5.24651373006179e+04  1.17441852680266e+04 -1.36904683209000e+04  1.15308689835027e+04 -1.39600463206565e+04
  5.24676227927755e+04  1.17435628363018e+04 -1.36909533736066e+04  1.15308457083571e+04 -1.39597499053907e+04
  5.24701082847996e+04  1.17434956187854e+04 -1.36907584114452e+04  1.15297070208133e+04 -1.39605585962030e+04
  5.24725937770511e+04  1.17437307965003e+04 -1.36902793403984e+04  1.15303930511725e+04 -1.39598550764308e+04
  5.24750792691690e+04  1.17428542088808e+04 -1.36911366703637e+04  1.15313822084635e+04 -1.39588728605282e+04
  5.24775647613449e+04  1.17437152982038e+04 -1.36902237228427e+04  1.15315116691809e+04 -1.39592007330557e+04
  5.24800502536285e+04  1.17428967449948e+04 -1.36904708136084e+04  1.15318369745047e+04 -1.39590704337676e+04
  5.24825357459606e+04  1.17429612474738e+04 -1.36905955073068e+04  1.15319970462875e+04 -1.39589803702668e+04
  5.24856222227978e+04  1.17429612474738e+04 -1.36905955073068e+04  1.15319970462875e+04 -1.39589803702668e+04
  5.24860416669317e+04  1.17426512892275e+04 -1.36906772052499e+04  1.15314064107198e+04 -1.39588698836938e+04
  5.24885271593577e+04  1.17428483505472e+04 -1.36901123876686e+04  1.15317095034851e+04 -1.39588911638194e+04
  5.24910126524292e+04  1.17433594261327e+04 -1.36892667117824e+04  1.15319894287064e+04 -1.39588356644044e+04
  5.24934981446457e+04  1.17415850738272e+04 -1.36902921112357e+04  1.15327447730921e+04 -1.39584655161486e+04
  5.24959836375509e+04  1.17425630030141e+04 -1.36893186778392e+04  1.15329539133165e+04 -1.39579392209527e+04
  5.24984691302360e+04  1.17414913850148e+04 -1.36896049724763e+04  1.15332934837814e+04 -1.39577925362051e+04
  5.25009546235012e+04  1.17424495436140e+04 -1.36891084024561e+04  1.15340410110385e+04 -1.39571428088491e+04
  5.25034401165207e+04  1.17415247039990e+04 -1.36895818312529e+04  1.15335336236107e+04 -1.39575267844349e+04
  5.25059256097813e+04  1.17418566262089e+04 -1.36888864192511e+04  1.15331705991299e+04 -1.39579551079729e+04
  5.25084111024585e+04  1.17413288427241e+04 -1.36893599647218e+04  1.15340588413654e+04 -1.39573284328832e+04
  5.25108965957917e+04  1.17405011796174e+04 -1.36900459297387e+04  1.15344797973701e+04 -1.39569583336012e+04
  5.25133820890901e+04  1.17408512944136e+04 -1.36892772292132e+04  1.15344968941084e+04 -1.39569475954380e+04
  5.25158675828415e+04  1.17406554592378e+04 -1.36896127792432e+04  1.15361200596967e+04 -1.39555255800644e+04
  5.25183530764849e+04  1.17405874396564e+04 -1.36896535848389e+04  1.15350385648071e+04 -1.39565715550380e+04
  5.25208385703983e+04  1.17411532308431e+04 -1.36889842475721e+04  1.15352890021419e+04 -1.39562392526451e+04
  5.25233240643691e+04  1.17411117974307e+04 -1.36882873063490e+04  1.15361209877301e+04 -1.39558162655536e+04
  5.25258095583403e+04  1.17403478964824e+04 -1.36883399072897e+04  1.15360703168478e+04 -1.39554948506867e+04
  5.25282950527928e+04  1.17400342206545e+04 -1.36889991448576e+04  1.15359187915008e+04 -1.39552601736421e+04
  5.25307805472489e+04  1.17392245930668e+04 -1.36895995244735e+04  1.15357353528963e+04 -1.39547773263572e+04
  5.25332660417292e+04  1.17400744052227e+04 -1.36887885199521e+04  1.15364165220412e+04 -1.39541909937219e+04
  5.25357515366700e+04  1.17406951386967e+04 -1.36881284626789e+04  1.15372756795051e+04 -1.39539009872365e+04
  5.25382370315729e+04  1.17396136965476e+04 -1.36891529764520e+04  1.15373305286567e+04 -1.39539290229805e+04
  5.25407225262071e+04  1.17394312464018e+04 -1.36888823653315e+04  1.15374980961657e+04 -1.39537568663012e+04
  5.25432080212663e+04  1.17395624147038e+04 -1.36889052017893e+04  1.15386861402171e+04 -1.39527617227662e+04
  5.25456935165034e+04  1.17391803591588e+04 -1.36892085426637e+04  1.15383190972156e+04 -1.39532410655100e+04
  5.25481790117616e+04  1.17388577710765e+04 -1.36889141703149e+04  1.15385449961425e+04 -1.39533821457531e+04
  5.25506645073299e+04  1.17383967248747e+04 -1.36892538314018e+04  1.15389906740196e+04 -1.39526970382258e+04
  5.25531500031135e+04  1.17393509498637e+04 -1.36882459196693e+04  1.15394982709090e+04 -1.39523117824247e+04
  5.25556354988947e+04  1.17384563851697e+04 -1.36888671768021e+04  1.15397162061939e+04 -1.39520081182580e+04
  5.25581209949223e+04  1.17390307197836e+04 -1.36884529906285e+04  1.15401591907433e+04 -1.39519435050339e+04
  5.25606064910798e+04  1.17390563262466e+04 -1.36882835572543e+04  1.15407820431666e+04 -1.39514830176366e+04
  5.25630919873195e+04  1.17397911308688e+04 -1.36872751507751e+04  1.15412432252462e+04 -1.39514076801317e+04
  5.25655774837907e+04  1.17391258674408e+04 -1.36884288929651e+04  1.15408866648517e+04 -1.39519776056202e+04
  5.25680629803589e+04  1.17384625506370e+04 -1.36884846645261e+04  1.15426059561295e+04 -1.39503732907689e+04
  5.25705484772638e+04  1.17387774621419e+04 -1.36883385386225e+04  1.15426827782710e+04 -1.39503308004400e+04
  5.25730339741896e+04  1.17383048394470e+04 -1.36885129935011e+04  1.15428663486155e+04 -1.39501821555981e+04
  5.25755194710647e+04  1.17376117923933e+04 -1.36889959458431e+04  1.15424397388694e+04 -1.39504391649816e+04
  5.25780049681841e+04  1.17385820617989e+04 -1.36884780738094e+04  1.15438337073500e+04 -1.39491466565602e+04
  5.25804904656272e+04  1.17375153043308e+04 -1.36887830516442e+04  1.15437606032538e+04 -1.39492937199776e+04
  5.25837534726308e+04  1.17375153043308e+04 -1.36887830516442e+04  1.15437606032538e+04 -1.39492937199776e+04
  5.25841701394526e+04  1.17375153043308e+04 -1.36887830516442e+04  1.15437606032538e+04 -1.39492937199776e+04
  5.25866556370070e+04  1.17377178453640e+04 -1.36886092480613e+04  1.15446876762464e+04 -1.39487203416206e+04
  5.25891411347454e+04  1.17374227068921e+04 -1.36891279148314e+04  1.15450813709404e+04 -1.39483506620715e+04
  5.25916266330648e+04  1.17376472194034e+04 -1.36888107685445e+04  1.15448542995818e+04 -1.39486755422445e+04
  5.25941121312857e+04  1.17372687702733e+04 -1.36887060550385e+04  1.15456271121443e+04 -1.39477727931034e+04
  5.25965976293910e+04  1.17375582335190e+04 -1.36883688233401e+04  1.15464326545198e+04 -1.39468850960276e+04
  5.25990831277604e+04  1.17367156129937e+04 -1.36894302637868e+04  1.15460217252327e+04 -1.39474034741492e+04
  5.26015686263750e+04  1.17373269711791e+04 -1.36880656014338e+04  1.15460611343246e+04 -1.39476459024168e+04
  5.26040541249607e+04  1.17368441950213e+04 -1.36890317367165e+04  1.15474954389212e+04 -1.39458359812892e+04
  5.26065396237627e+04  1.17370122255543e+04 -1.36889077385097e+04  1.15478292157257e+04 -1.39456917026019e+04
  5.26090251230094e+04  1.17371276399387e+04 -1.36884359652191e+04  1.15469632698450e+04 -1.39458089727136e+04
  5.26115106219236e+04  1.17371740092646e+04 -1.36884761104177e+04  1.15474684890979e+04 -1.39454097828663e+04
  5.26139961213887e+04  1.17364152616014e+04 -1.36892558137476e+04  1.15465565256320e+04 -1.39458691595404e+04
  5.26164816202837e+04  1.17369818362772e+04 -1.36885353412645e+04  1.15476597702870e+04 -1.39451288771601e+04
  5.26189671194260e+04  1.17368128741458e+04 -1.36881661931018e+04  1.15473579320412e+04 -1.39455703812336e+04
  5.26214526186319e+04  1.17366415503121e+04 -1.36887913628593e+04  1.15475512701616e+04 -1.39456280826589e+04
  5.26239381182176e+04  1.17361837847572e+04 -1.36893241886290e+04  1.15478050133599e+04 -1.39455690642707e+04
  5.26264236176482e+04  1.17367680619147e+04 -1.36884022857746e+04  1.15480326507864e+04 -1.39453705135340e+04
  5.26289091170891e+04  1.17360690165177e+04 -1.36890091814603e+04  1.15483202032411e+04 -1.39453809581499e+04
  5.26313946167963e+04  1.17359775365720e+04 -1.36891954597812e+04  1.15485631439941e+04 -1.39456736513287e+04
  5.26338801165925e+04  1.17356740768790e+04 -1.36895725306007e+04  1.15498460044426e+04 -1.39446565780536e+04
  5.26363656165810e+04  1.17360957938643e+04 -1.36891660146000e+04  1.15486106704894e+04 -1.39456849061032e+04
  5.26388511165763e+04  1.17354155552281e+04 -1.36892688832490e+04  1.15490133394572e+04 -1.39447199086461e+04
  5.26413366160127e+04  1.17362571413480e+04 -1.36886339737151e+04  1.15496073954394e+04 -1.39443647986594e+04
  5.26438221160161e+04  1.17358318182182e+04 -1.36890561091080e+04  1.15493457981804e+04 -1.39442763657761e+04
  5.26463076157278e+04  1.17358889439429e+04 -1.36888878930762e+04  1.15495392203484e+04 -1.39440571940619e+04
  5.26487931156667e+04  1.17361035170808e+04 -1.36887921691346e+04  1.15500141459441e+04 -1.39441427670429e+04
  5.26512786155835e+04  1.17358898676140e+04 -1.36888630960132e+04  1.15502956612903e+04 -1.39440192870394e+04
  5.26537641156665e+04  1.17358651924937e+04 -1.36889316132960e+04  1.15496472871218e+04 -1.39445925478868e+04
  5.26562496156285e+04  1.17347993499366e+04 -1.36896341689383e+04  1.15491115010364e+04 -1.39452992157008e+04
  5.26587351153576e+04  1.17352452489452e+04 -1.36894409389642e+04  1.15498811122269e+04 -1.39446410738555e+04
  5.26612206153160e+04  1.17353534092341e+04 -1.36895673763439e+04  1.15500920634627e+04 -1.39446769239697e+04
  5.26637061153738e+04  1.17352289124842e+04 -1.36894709279466e+04  1.15504063657994e+04 -1.39442972503456e+04
  5.26661916153450e+04  1.17347546648509e+04 -1.36897939775237e+04  1.15506568325766e+04 -1.39442236134819e+04
  5.26686771150843e+04  1.17347597606145e+04 -1.36897114698298e+04  1.15496687081051e+04 -1.39452203541434e+04
  5.26711626148926e+04  1.17346504279739e+04 -1.36898575048589e+04  1.15502674941219e+04 -1.39446613857318e+04
  5.26736481148717e+04  1.17358012556124e+04 -1.36888241297393e+04  1.15502016029377e+04 -1.39448493024411e+04
  5.26761336146158e+04  1.17354988181821e+04 -1.36893620477254e+04  1.15492143479715e+04 -1.39459096495602e+04
  5.26786191145938e+04  1.17349454688616e+04 -1.36896814192333e+04  1.15492770328999e+04 -1.39456538100067e+04
  5.26811046144663e+04  1.17346810022501e+04 -1.36899295391663e+04  1.15491248658916e+04 -1.39456266881429e+04
  5.26835901141253e+04  1.17347034630936e+04 -1.36895903613068e+04  1.15485693249191e+04 -1.39458248585060e+04
  5.26860756137824e+04  1.17338053271776e+04 -1.36903716098517e+04  1.15495164041382e+04 -1.39448020604981e+04
  5.26885611136461e+04  1.17349125306790e+04 -1.36892014203424e+04  1.15483949224589e+04 -1.39459090911313e+04
  5.26910466135102e+04  1.17338674771673e+04 -1.36904230167011e+04  1.15481350597866e+04 -1.39463139472362e+04
  5.26935321126390e+04  1.17338832874950e+04 -1.36905115067370e+04  1.15479202438754e+04 -1.39464354310079e+04
  5.26960176118842e+04  1.17347386951370e+04 -1.36899431623559e+04  1.15483861364757e+04 -1.39461992971768e+04
  5.26985031112221e+04  1.17345471817139e+04 -1.36899039133421e+04  1.15489185332569e+04 -1.39459504910474e+04
  5.27009886105534e+04  1.17348904823354e+04 -1.36890995304337e+04  1.15485382849400e+04 -1.39461146111910e+04
  5.27034741100139e+04  1.17342013740746e+04 -1.36895795357276e+04  1.15484798958942e+04 -1.39464983412485e+04
  5.27059596094249e+04  1.17350569823638e+04 -1.36889011190723e+04  1.15482519896090e+04 -1.39465533406373e+04
  5.27105243059641e+04  1.17350569823638e+04 -1.36889011190723e+04  1.15482519896090e+04 -1.39465533406373e+04
  5.27109687500325e+04  1.17348430616056e+04 -1.36895725448159e+04  1.15475049996657e+04 -1.39472129491513e+04
  5.27134542490380e+04  1.17319399456047e+04 -1.36858781728852e+04  1.15474207696932e+04 -1.39470150638258e+04
  5.27159397478046e+04  1.17317087074698e+04 -1.36844636817418e+04  1.15462658715116e+04 -1.39485504693836e+04
  5.27184252463446e+04  1.17309112992273e+04 -1.36844107906820e+04  1.15468984427543e+04 -1.39476183430526e+04
  5.27209107450196e+04  1.17302875640672e+04 -1.36849705403297e+04  1.15467111189304e+04 -1.39479692715139e+04
