  5.21309998712442e+04 -9.41700756549835e-01 -9.07755613327026e-01 -8.46673071384430e-01 -9.37380075454712e-01
  5.21334853602328e+04 -9.18839752674103e-01 -9.36610996723175e-01 -9.03284847736359e-01 -9.81388509273529e-01
  5.21359708491665e+04 -9.56836640834808e-01 -9.61865663528442e-01 -9.58319723606110e-01 -8.96972477436066e-01
  5.21384563382441e+04 -1.01236629486084e+00 -9.28052067756653e-01 -9.47971999645233e-01 -9.35010194778442e-01
  5.21409418273485e+04 -9.40949201583862e-01 -9.05885994434357e-01 -9.53239977359772e-01 -9.56347823143005e-01
  5.21434273164618e+04 -8.81973922252655e-01 -8.52509796619415e-01 -9.55333948135376e-01 -9.67588484287262e-01
  5.21459128054655e+04 -9.04431700706482e-01 -8.93966436386108e-01 -9.80792701244354e-01 -9.30654823780060e-01
  5.21483982941978e+04 -8.69814217090607e-01 -8.92320036888123e-01 -9.29916918277740e-01 -9.71984207630157e-01
  5.21508837829745e+04 -1.43628954887390e+00 -1.79513537883759e+00 -1.41464674472809e+00 -1.38297402858734e+00
  5.21533692710499e+04 -1.00249838829041e+00 -9.53932046890259e-01 -9.84742283821106e-01 -9.52550113201141e-01
  5.21558547593262e+04 -8.70101630687714e-01 -9.00991439819336e-01 -9.73907887935638e-01 -9.42548751831055e-01
  5.21583402480857e+04 -9.33932185173035e-01 -9.13887262344360e-01 -1.00220465660095e+00 -9.27958488464355e-01
  5.21608257388101e+04 -9.47404503822327e-01 -9.63148295879364e-01 -8.93776774406433e-01 -9.21193718910217e-01
  5.21633112280231e+04 -8.78423452377319e-01 -9.02556538581848e-01 -8.87733340263367e-01 -9.51338291168213e-01
  5.21666250002348e+04 -9.29881989955902e-01 -9.48121190071106e-01 -9.71952617168427e-01 -9.44282948970795e-01
  5.21673750002014e+04 -8.97917985916138e-01 -9.32729542255402e-01 -9.82587337493896e-01 -9.70822155475616e-01
  5.21698604893460e+04 -9.37832415103912e-01 -8.68941128253937e-01 -9.48119401931763e-01 -9.52044248580933e-01
  5.21723459805693e+04 -9.56166744232178e-01 -9.35021519660950e-01 -9.54167783260345e-01 -9.72195804119110e-01
  5.21748314702940e+04 -9.22979474067688e-01 -8.95134389400482e-01 -9.71309125423431e-01 -9.50038433074951e-01
  5.21773169601007e+04 -8.95513892173767e-01 -8.55057835578918e-01 -1.03826797008514e+00 -9.57880198955536e-01
  5.21798024514017e+04 -9.63317334651947e-01 -9.48898673057556e-01 -1.00346982479095e+00 -9.94541347026825e-01
  5.21822879414837e+04 -9.92783069610596e-01 -9.26292240619659e-01 -9.90777850151062e-01 -9.82011616230011e-01
  5.21847734316793e+04 -9.38259303569794e-01 -9.29707050323486e-01 -9.60210204124451e-01 -9.67042803764343e-01
  5.21872589219467e+04 -9.04799103736877e-01 -9.88563001155853e-01 -9.39308643341064e-01 -9.02777135372162e-01
  5.21897444123183e+04 -9.94467854499817e-01 -9.92247700691223e-01 -9.89149212837219e-01 -9.35357153415680e-01
  5.21922299051561e+04 -9.73914086818695e-01 -9.44643437862396e-01 -9.71813917160034e-01 -9.73596453666687e-01
