  5.21309998712442e+04  3.44067914506639e+00 -3.72145138289209e+00  2.73729839779486e+00 -1.48131302647060e+00
  5.21334853602328e+04  2.36017965605243e+00 -1.96370914735942e+00  2.53927231980774e+00  3.41123034934920e-01
  5.21359708491665e+04  1.56857825020068e+00 -1.95137891282370e+00  9.76002571997961e-01 -1.78207639606917e-02
  5.21384563382441e+04  6.26607067189097e-02 -8.86396804408271e-01  8.87065788378526e-01  3.62582769981144e-01
  5.21409418273485e+04  8.21263057005000e-01  1.21668367167893e-01  8.19916198098175e-01  1.45695514039858e-01
  5.21434273164618e+04 -9.04845090016401e-02  7.10444322482464e-03  8.43206640752145e-01  1.14202754257520e+00
  5.21459128054655e+04 -4.23572830577114e-01  2.59486268288199e-01  1.34736285961725e-01  6.66611941540895e-01
  5.21483982941978e+04 -4.23572830577114e-01  2.59486268288199e-01  1.34736285961725e-01  6.66611941540895e-01
  5.21508837829745e+04 -4.23572830577114e-01  2.59486268288199e-01  1.34736285961725e-01  6.66611941540895e-01
  5.21533692710499e+04 -1.17230423806649e+00 -1.76669443951769e-01  8.93148967394700e-02  1.01320746575091e+00
  5.21558547593262e+04 -1.67767493018587e-01  5.03744524389401e-01 -3.94856915514853e-01  2.10382393836430e-01
  5.21583402480857e+04  8.38195547691573e-01  6.74910007072634e-01 -4.10593641914025e-02  6.34780361569578e-01
  5.21608257388101e+04 -3.61318731973217e-01 -5.32295805522174e-01  1.30508658795494e-01  9.69225511708363e-01
  5.21633112280231e+04 -3.30966815859534e-02  3.55947278179668e-01  1.80692181705075e-01  7.64221061285437e-01
  5.21666250002348e+04 -3.30966815859534e-02  3.55947278179668e-01  1.80692181705075e-01  7.64221061285437e-01
  5.21673750002014e+04 -7.80504419469278e-01  1.77652620404610e-01  2.16961626545219e-01  9.73438273056165e-01
  5.21698604893460e+04 -3.29769781782150e-01 -1.78250774417447e-01  2.22571044776753e-01  9.77470383015985e-01
  5.21723459805693e+04  3.01685274314682e-01 -2.79113625878446e-01  2.31262331331646e-01  9.85124589998564e-01
  5.21748314702940e+04 -5.65094638642506e-01 -3.10521451905903e-01  3.31832197144325e-01  1.05757020010516e+00
  5.21773169601007e+04 -5.65094638642506e-01 -3.10521451905903e-01  3.31832197144325e-01  1.05757020010516e+00
  5.21798024514017e+04 -1.91164674437345e-01  1.77276923271100e-01  4.41919467607229e-01  1.17370742141573e+00
  5.21822879414837e+04 -6.84652875076873e-01  1.88042327449531e-01 -6.83818064538552e-01  1.77231302521386e-02
  5.21847734316793e+04 -7.95873170495630e-01 -1.47300552233058e-01  1.12021597524952e-01  9.81937269812762e-01
  5.21872589219467e+04 -3.92617425364845e-01  3.12371084039333e-01  5.83851259869185e-02  6.78429319391708e-01
  5.21897444123183e+04 -1.19967288359639e+00  1.24904355092290e-01 -1.82457420102177e-01  1.15304665449106e-01
  5.21922299051561e+04  1.13148482246102e-01  1.86080943259450e-01  2.74370661726297e-01  6.18208177074817e-01
  5.21947153959120e+04 -7.34885976059523e-01 -4.22763373323507e-02 -4.55479591960396e-01  3.86726336659993e-02
  5.21972008868691e+04 -5.52828210313463e-01  5.33845955521565e-01 -4.62753059270640e-02  6.66910893040254e-01
  5.21996863790278e+04  7.57058731937476e-01 -3.15235140254472e-01  2.09460110595568e-01  5.67487838691657e-01
  5.22021718702684e+04 -5.39877542905717e-01  1.00256992910481e-01 -3.23615271094746e-01  4.56840885171528e-01
  5.22046573617455e+04  6.51864826936986e-01  3.59149941897822e-01  8.32047895586952e-03  3.65731940091021e-01
  5.22071428530810e+04 -5.05343303585613e-01  2.98093296413134e-01 -2.91196062849288e-01  4.41621409020210e-01
  5.22096283467593e+04  5.44936948084157e-01  6.58987922904687e-01  3.71500927756038e-01  6.59443745733452e-01
  5.22121138394687e+04 -5.63947558169327e-01  1.02110053977834e-01 -1.36646063097760e-01  1.24526889676405e+00
  5.22145993302874e+04 -1.23158676802022e+00  3.39048750517522e-01 -3.85870197288148e-01  1.17542841116604e-01
  5.22186875000291e+04 -1.23158676802022e+00  3.39048750517522e-01 -3.85870197288148e-01  1.17542841116604e-01
  5.22200000003866e+04 -1.23158676802022e+00  3.39048750517522e-01 -3.85870197288148e-01  1.17542841116604e-01
  5.22224854923378e+04 -7.43091719793268e-01 -7.25148696363765e-01  1.86306769680636e-01  6.38682103967961e-01
  5.22249709846009e+04  4.32888856761518e-01  4.83641724897780e-01  2.67740756003055e-01  5.83912024452822e-01
  5.22274564790914e+04  6.73015709029913e-03  2.50916389969129e-01  2.56178365685420e-01  1.75981710446609e-01
  5.22299419719370e+04 -7.34287262153320e-01  2.87146893518880e-01  7.39165192098080e-02  4.45867653925074e-01
  5.22324274650452e+04 -4.92986845890296e-01 -2.76620238931581e-02 -6.23024323624138e-01 -2.76648612710463e-01
  5.22349129592338e+04 -3.06122023072181e-01  5.04906859321805e-01 -3.06922666805273e-01  2.07581472668325e-01
  5.22373984528044e+04 -3.06122023072181e-01  5.04906859321805e-01 -3.06922666805273e-01  2.07581472668325e-01
  5.22398839463542e+04 -6.64611198842506e-01 -6.36518550481929e-01 -3.27774138375110e-01  3.46889367468021e-02
  5.22423694396595e+04  5.08240652652152e-01 -1.33921353231917e-02  3.39555616690573e-02  4.69475552925513e-01
  5.22448549346007e+04 -5.87621238604684e-01 -3.38546571164670e-01 -3.25689431456440e-01  8.97744457288626e-02
  5.22473404285729e+04 -2.97904080111094e-01  5.56137968057590e-01 -9.99386399613030e-02  1.73053572213523e-01
  5.22498259227721e+04 -1.15523244260876e-01 -1.48744410023583e-01 -5.59951804484866e-02  1.48814607039810e-01
  5.22523114181782e+04  8.49179489566062e-02  4.82055391449310e-01 -2.94682643687747e-02  7.57782264488772e-01
  5.22547969126725e+04  6.43356849174148e-02 -2.26623097786401e-01 -1.26902182918767e-01 -3.73110258307924e-01
  5.22572824069863e+04  2.39349406445718e-01 -1.59200739641769e-01 -1.60045966731900e-02  5.61503316569413e-01
  5.22597679015163e+04 -1.56294791271165e-01  5.94581871229130e-01  2.97094332936114e-01  6.92964453829391e-01
  5.22622533958564e+04  2.65054103569690e-01 -1.81449180627406e-01 -2.97762391701255e-01 -3.09501559669931e-01
  5.22647388921238e+04 -5.15740419151689e-01 -1.34822901552996e-01 -1.59084592953083e-01  3.57471321653065e-01
  5.22672243869988e+04  2.48478954052830e-01 -7.79309948488885e-01  2.06827121892527e-02  2.65660120649976e-01
  5.22697098818958e+04 -1.20107082143788e+00 -2.03654190595541e-01  3.62409356949724e-02  5.81932945030113e-01
  5.22721953767513e+04  1.28435723637592e-01 -4.71332627665957e-02 -3.72769532677078e-01 -2.63794179969913e-01
  5.22746808715636e+04 -5.05098253287292e-01 -1.12351191348034e-01  1.83664441233090e-01  3.21400466076659e-01
  5.22771663686193e+04 -2.96229890217389e-01  2.46478672654486e-02 -1.35339521002667e-01  1.94766955272607e-01
  5.22796518640708e+04 -5.24614629992210e-01 -3.54945506429175e-01  1.24891042462006e-01  2.40784104182996e-01
  5.22821373596378e+04  5.54571348252289e-01 -2.09217360452048e-01  2.93425623557096e-01  4.65201266320854e-01
  5.22846228549724e+04  1.90310431590269e-01  1.98028643505391e-01 -1.73106873055207e-01  2.37338859081961e-01
  5.22871083505242e+04 -4.78670484715965e-01  5.79358944463999e-01  2.87774903933645e-01  1.20533646024621e-01
  5.22906250000451e+04 -4.78670484715965e-01  5.79358944463999e-01  2.87774903933645e-01  1.20533646024621e-01
  5.22909791668705e+04 -4.78670484715965e-01  5.79358944463999e-01  2.87774903933645e-01  1.20533646024621e-01
  5.22934646622142e+04 -6.88036559083969e-02 -1.08946060534304e+00 -6.16699861353295e-01 -6.93287788534422e-01
  5.22959501577788e+04  3.32369515976544e-01 -9.15089894259329e-02  1.21081145852514e-01  2.32421362375129e-02
  5.22984356532778e+04 -2.08280588566217e-01 -6.79306466094355e-02  9.04201001969320e-01  1.19405249592349e+00
  5.23009211486227e+04 -5.18904982717748e-01 -4.05766698281193e-01 -8.69314040263339e-01 -8.24918598426169e-01
  5.23034066455555e+04 -2.66667595195293e-01 -3.83481281636132e-01  1.91953331349194e-01  6.21390341614738e-02
  5.23058921412292e+04  3.01167424725100e-02  1.68482339022324e-01  1.84021666414343e-01  1.02562933894995e+00
  5.23083776360358e+04  5.19828543437680e-02 -3.50709205498208e-01 -6.08555411450462e-02  3.40039473863642e-01
  5.23108631316192e+04 -8.94389327734112e-01 -1.14844192596860e-01  9.92783474974002e-02  4.73288536425719e-01
  5.23133486272152e+04  1.60697076771401e-01  2.32532534708425e-01 -3.89937080382228e-01  2.99750532148258e-01
  5.23158341227002e+04 -1.83258998488610e-01 -1.56472942831484e-01  3.00787644162427e-02 -4.78093657540221e-03
  5.23183196183841e+04  3.74998467609028e-01 -2.94939687534810e-01  2.38465160242658e-01  1.18420138784721e-01
  5.23208051139422e+04 -1.88565907644822e-01 -4.23556177775111e-01 -2.85413343826690e-01 -4.46057955527840e-01
  5.23232906093658e+04 -5.47821484452585e-02  1.50268411104334e-01  4.23064178060849e-01  6.70861357760376e-01
  5.23257761051387e+04  3.10455761381750e-01 -1.79218723202628e-01 -3.86170394114705e-01 -2.14858009879406e-01
  5.23282615993160e+04 -4.90994693679868e-01  1.32435135412290e-01 -3.88406997362362e-01 -6.02386702095122e-01
  5.23310833333993e+04 -4.90994693679868e-01  1.32435135412290e-01 -3.88406997362362e-01 -6.02386702095122e-01
  5.23314319449838e+04 -4.90994693679868e-01  1.32435135412290e-01 -3.88406997362362e-01 -6.02386702095122e-01
  5.23339174391379e+04  1.70229112307227e+00 -1.14798803685202e+00  6.47357043439454e-01 -4.57319543226576e-01
  5.23364029334662e+04 -5.47175176866074e-02 -6.31969180989085e-01  2.38579154068936e-01 -1.37399386277508e-02
