  5.21309998712442e+04 -9.92989897727966e-01 -1.13028490543365e+00 -1.06434476375580e+00 -9.42329704761505e-01
  5.21341067324560e+04 -1.04471635818481e+00 -1.13757169246674e+00 -9.18518245220184e-01 -9.76784050464630e-01
  5.21372135938009e+04 -1.04285073280334e+00 -1.02835905551910e+00 -9.13410902023315e-01 -1.00186991691589e+00
  5.21403204550925e+04 -1.18838500976562e+00 -1.03675973415375e+00 -1.08990108966827e+00 -1.01427114009857e+00
  5.21434273164618e+04 -9.78003025054932e-01 -9.82481777667999e-01 -9.62194740772247e-01 -9.62534606456757e-01
  5.21465341777269e+04 -9.20518517494202e-01 -8.30387830734253e-01 -9.90830779075623e-01 -9.41137790679932e-01
  5.21496410384886e+04 -1.13401174545288e+00 -1.00045299530029e+00 -9.51018154621124e-01 -6.90482735633850e-01
  5.21527478991516e+04 -1.13556933403015e+00 -1.05239105224609e+00 -1.11549663543701e+00 -1.10651051998138e+00
  5.21558547593262e+04 -1.05458414554596e+00 -8.72181534767151e-01 -1.01042258739471e+00 -1.06548357009888e+00
  5.21589616204249e+04 -9.12075936794281e-01 -1.10431957244873e+00 -9.19889748096466e-01 -1.13835084438324e+00
  5.21620684833589e+04 -1.00509572029114e+00 -1.07600259780884e+00 -1.07830524444580e+00 -9.70818936824799e-01
  5.21666250005311e+04 -1.03017222881317e+00 -1.02234494686127e+00 -9.68715965747833e-01 -9.09967660903931e-01
  5.21673750007940e+04 -1.08965492248535e+00 -1.07664310932159e+00 -9.70361411571503e-01 -9.16069805622101e-01
  5.21704818623137e+04 -9.99936699867249e-01 -1.10245990753174e+00 -1.07840037345886e+00 -8.59119474887848e-01
  5.21735887260267e+04 -1.05405485630035e+00 -9.86421108245850e-01 -1.05100500583649e+00 -1.16561508178711e+00
  5.21766955882929e+04 -1.02063477039337e+00 -1.01901435852051e+00 -9.89081501960754e-01 -1.22470653057098e+00
  5.21798024519943e+04 -8.87594699859619e-01 -9.53210651874542e-01 -9.65484797954559e-01 -8.43411743640900e-01
