  5.21309998712442e+04  1.24332191444193e+04 -1.35638000983911e+04  1.30463983193246e+04 -1.29274193152781e+04
  5.21334853602328e+04  1.24306982215129e+04 -1.35666983405228e+04  1.30475642043185e+04 -1.29282887243454e+04
  5.21359708491665e+04  1.24299145112575e+04 -1.35680370556083e+04  1.30481756049639e+04 -1.29287821007324e+04
  5.21396666671946e+04  1.24299145112575e+04 -1.35680370556083e+04  1.30481756049639e+04 -1.29287821007324e+04
  5.21398402779629e+04  1.24286412728388e+04 -1.35693473387235e+04  1.30502946725232e+04 -1.29292217851209e+04
  5.21423257670082e+04  1.24280494372221e+04 -1.35701123219242e+04  1.30507106162836e+04 -1.29295315510559e+04
  5.21448112560197e+04  1.24279236304619e+04 -1.35702003224821e+04  1.30506006972655e+04 -1.29294721323018e+04
  5.21472967449561e+04  1.24274319019312e+04 -1.35704146889332e+04  1.30506225710127e+04 -1.29292343477526e+04
  5.21497822335439e+04  1.24274319019312e+04 -1.35704146889332e+04  1.30506225710127e+04 -1.29292343477526e+04
  5.21522677220487e+04  1.24274319019312e+04 -1.35704146889332e+04  1.30506225710127e+04 -1.29292343477526e+04
  5.21547532101006e+04  1.24280112149620e+04 -1.35693256245606e+04  1.30497814607377e+04 -1.29286254018065e+04
  5.21582500000612e+04  1.24280112149620e+04 -1.35693256245606e+04  1.30497814607377e+04 -1.29286254018065e+04
  5.21584236113820e+04  1.24282373629093e+04 -1.35690067128516e+04  1.30493962422733e+04 -1.29287448767926e+04
  5.21609091021065e+04  1.24280767550563e+04 -1.35694788869721e+04  1.30494743149546e+04 -1.29287030350210e+04
  5.21633945913182e+04  1.24281761352134e+04 -1.35690640012210e+04  1.30492899614207e+04 -1.29287530369940e+04
  5.21666250002348e+04  1.24281761352134e+04 -1.35690640012210e+04  1.30492899614207e+04 -1.29287530369940e+04
  5.21673750002014e+04  1.24281375204132e+04 -1.35688727716643e+04  1.30496630745785e+04 -1.29288331662598e+04
  5.21698604893460e+04  1.24275409360591e+04 -1.35686755911210e+04  1.30497762243285e+04 -1.29290137125194e+04
  5.21723459805693e+04  1.24282798309465e+04 -1.35681992617666e+04  1.30498268799803e+04 -1.29293858413134e+04
  5.21748314702940e+04  1.24283992586178e+04 -1.35681554411762e+04  1.30496266960709e+04 -1.29288757357507e+04
  5.21773169601007e+04  1.24283992586178e+04 -1.35681554411762e+04  1.30496266960709e+04 -1.29288757357507e+04
