  5.21309998712442e+04  1.06881826650351e-03  1.29603513050824e-03  4.24270867370069e-04  6.90814573317766e-04
  5.21327500003681e+04  5.46195963397622e-03  4.72203036770225e-03  9.32772643864155e-04  1.46242219489068e-03
  5.21328958336319e+04  1.34103628806770e-03  1.11240346450359e-03  4.01358789531514e-04  6.32585550192744e-04
  5.21353813225614e+04  8.82506719790399e-04  1.09028979204595e-03  5.79936371650547e-04  9.70618973951787e-04
  5.21378668116990e+04  1.23373325914145e-03  1.02303468156606e-03  4.80883434647694e-04  5.27361000422388e-04
  5.21403523007361e+04  1.10457220580429e-03  1.22097413986921e-03  5.53524645511061e-04  8.94160242751241e-04
  5.21428377898472e+04  1.00524094887078e-03  1.24009046703577e-03  4.80607413919643e-04  8.22445494122803e-04
  5.21453232788566e+04  1.22766278218478e-03  1.46131438668817e-03  4.33362525654957e-04  8.04710667580366e-04
  5.21478087675774e+04  1.19890307541937e-03  1.54755171388388e-03  5.46269584447145e-04  6.89183536451310e-04
  5.21502942563876e+04  1.31779292132705e-03  1.14654714707285e-03  1.05398776941001e-03  9.37713717576116e-04
  5.21548125001956e+04  1.95822194218636e-02  1.93003602325916e-02  9.77980252355337e-03  1.97917800396681e-02
  5.21550486116829e+04  1.22718617785722e-03  1.40752410516143e-03  4.81016992125660e-04  6.76183262839913e-04
  5.21575341000439e+04  1.38170982245356e-03  1.14161742385477e-03  4.74459317047149e-04  8.91256553586572e-04
  5.21600195907362e+04  9.52701899223030e-04  1.35655736085027e-03  4.98587905894965e-04  9.49208333622664e-04
  5.21625050799455e+04  1.19961029849946e-03  1.09657936263829e-03  4.51689877081662e-04  7.60015507694334e-04
  5.21666250008274e+04  1.28981508314610e-02  1.12043432891369e-02  1.99745167046785e-02  6.60691130906343e-03
  5.21673750002014e+04  1.10545323695987e-03  1.58167257905006e-03  4.76395158329979e-04  9.64839011430740e-04
  5.21698604893460e+04  1.01665488909930e-03  1.38868216890842e-03  4.19529911596328e-04  6.11007970292121e-04
  5.21723459805693e+04  1.07583415228873e-03  1.42406683880836e-03  4.89430385641754e-04  8.31555109471083e-04
  5.21748314702940e+04  1.28266564570367e-03  1.04723183903843e-03  3.96952353185043e-04  7.59234011638910e-04
  5.21773169601007e+04  1.10526778735220e-03  1.85267336200923e-03  3.56269767507911e-04  8.14549741335213e-04
  5.21798024514017e+04  1.20713422074914e-03  1.24820356722921e-03  5.11527119670063e-04  7.61303817853332e-04
  5.21822879414837e+04  9.92274959571660e-04  1.26484141219407e-03  3.16569872666150e-04  1.06183404568583e-03
  5.21847734316793e+04  8.34759965073317e-04  1.13293540198356e-03  3.45282285707071e-04  6.91312772687525e-04
  5.21872589219467e+04  1.21768715325743e-03  1.23050983529538e-03  6.26912398729473e-04  7.01721233781427e-04
  5.21897444123183e+04  1.19207391981035e-03  1.22102908790112e-03  4.57515765447170e-04  7.92912265751511e-04
  5.21922299051561e+04  1.42309931106865e-03  1.07351073529571e-03  4.72391431685537e-04  7.62465002480894e-04
  5.21947153959120e+04  1.35528261307627e-03  1.00787554401904e-03  3.71012865798548e-04  6.75970979500562e-04
  5.21972008868691e+04  1.01283472031355e-03  1.06688716914505e-03  3.88765940442681e-04  6.64815423078835e-04
  5.21996863790278e+04  1.09472591429949e-03  1.06844492256641e-03  3.28506663208827e-04  7.69343692809343e-04
  5.22021718702684e+04  1.36675103567541e-03  1.15710124373436e-03  4.59387490991503e-04  8.45582457259297e-04
  5.22046573617455e+04  1.23587262351066e-03  1.08638335950673e-03  4.93477098643780e-04  7.32996559236199e-04
  5.22071428530810e+04  1.10616418533027e-03  1.43882900010794e-03  5.49207150470465e-04  6.56725140288472e-04
  5.22096283467593e+04  1.18260353337973e-03  1.12413242459297e-03  4.27349878009409e-04  8.37859581224620e-04
  5.22121138394687e+04  1.05698721017689e-03  9.91650740616024e-04  3.76390002202243e-04  7.68931407947093e-04
  5.22145993302874e+04  1.21776387095451e-03  1.07228150591254e-03  4.84943448100239e-04  7.32153770513833e-04
  5.22186875000291e+04  3.37663968093693e-03  3.96893918514252e-03  9.06701665371656e-04  1.81360763963312e-03
  5.22200000009792e+04  2.87904706783593e-03  1.57285633031279e-03  2.57698819041252e-03  1.32926984224468e-03
  5.22224854929304e+04  1.18436967022717e-03  1.22751854360104e-03  4.77415334898978e-04  8.64004949107766e-04
  5.22259583343100e+04  3.61185520887375e-03  3.19418148137629e-03  9.94180212728679e-04  1.44615047611296e-03
  5.22261250007001e+04  1.17365759797394e-03  1.02005072403699e-03  3.89024557080120e-04  7.08316161762923e-04
  5.22286104954629e+04  1.24791369307786e-03  9.09399415832013e-04  3.48540983395651e-04  7.78973335400224e-04
  5.22310959885554e+04  1.08296377584338e-03  9.54790913965553e-04  4.58264286862686e-04  8.58271843753755e-04
  5.22335814814421e+04  1.26015383284539e-03  1.18969485629350e-03  4.97226137667894e-04  8.12597805634141e-04
  5.22360669760872e+04  1.01803278084844e-03  1.40542339067906e-03  3.46745422575623e-04  6.73598318826407e-04
  5.22385524696422e+04  1.06897240038961e-03  1.16672588046640e-03  6.07976166065782e-04  7.51899264287204e-04
  5.22410379629698e+04  1.07699434738606e-03  1.09352555591613e-03  3.73583287000656e-04  4.87296376377344e-04
  5.22435234577927e+04  1.19433377403766e-03  1.18934875354171e-03  5.29030745383352e-04  5.20561879966408e-04
  5.22460089517699e+04  1.01789331529289e-03  9.44988860283047e-04  4.71225270302966e-04  7.39139679353684e-04
  5.22484944456088e+04  1.15352577995509e-03  1.28818873781711e-03  4.21844393713400e-04  7.73553794715554e-04
  5.22509799395960e+04  1.23866973444819e-03  1.31051172502339e-03  4.89060010295361e-04  6.08991656918079e-04
  5.22534654353681e+04  9.01211169548333e-04  1.13806233275682e-03  4.86319593619555e-04  6.57169090118259e-04
  5.22559509298681e+04  1.15258805453777e-03  1.19418685790151e-03  5.62500674277544e-04  9.68423206359148e-04
  5.22584364241989e+04  1.08334771357477e-03  1.07273319736123e-03  4.48014237917960e-04  6.90168293658644e-04
  5.22609219187442e+04  1.31375039927661e-03  9.67767264228314e-04  5.33249927684665e-04  7.92008300777525e-04
  5.22634074148011e+04  1.09906122088432e-03  1.06061343103647e-03  4.53245360404253e-04  8.83480010088533e-04
  5.22658929095682e+04  1.06810545548797e-03  1.36801786720753e-03  4.47626865934581e-04  7.78605462983251e-04
  5.22683784043911e+04  1.11946742981672e-03  1.23515340965241e-03  5.33075421117246e-04  6.88651285599917e-04
  5.22708638992929e+04  1.01441319566220e-03  1.08601409010589e-03  4.33881825301796e-04  7.59331916924566e-04
  5.22733493939769e+04  1.22523051686585e-03  1.00382254458964e-03  5.24949573446065e-04  5.75845886487514e-04
  5.22758348910127e+04  1.43796682823449e-03  1.29049282986671e-03  4.06720530008897e-04  7.41211406420916e-04
  5.22783203864605e+04  1.42482214141637e-03  8.90821102075279e-04  3.46821878338233e-04  7.23912031389773e-04
  5.22808058817941e+04  1.07668607961386e-03  1.34048867039382e-03  3.95502633182332e-04  9.62683872785419e-04
  5.22832913773598e+04  1.06787157710642e-03  1.33329594973475e-03  3.78182972781360e-04  7.01148586813360e-04
  5.22857768726888e+04  1.07968191150576e-03  1.27975817304105e-03  3.65340179996565e-04  9.29063535295427e-04
  5.22906250000451e+04  4.00562677532434e-03  5.54421916604042e-03  1.04146706871688e-03  2.03193514607847e-03
  5.22909791674631e+04  1.16056611295789e-03  1.28458044491708e-03  9.77159244939685e-04  1.22398487292230e-03
  5.22934646628067e+04  9.89196705631912e-04  1.14364211913198e-03  4.04382124543190e-04  6.61052064970136e-04
  5.22959501583714e+04  1.16921041626483e-03  9.66633320786059e-04  4.09516331274062e-04  7.89343961514533e-04
  5.22984356538704e+04  1.23043498024344e-03  9.19879123102874e-04  4.73742227768525e-04  6.27128931228071e-04
  5.23009211492153e+04  1.36319617740810e-03  1.05326529592276e-03  4.46897931396961e-04  8.24265240225941e-04
  5.23034066461481e+04  1.29481719341129e-03  1.21105392463505e-03  4.24290541559458e-04  1.03822851087898e-03
  5.23058921418218e+04  9.57652518991381e-04  9.98315983451903e-04  5.31833502463996e-04  6.97033596225083e-04
  5.23083776366284e+04  9.25483007449657e-04  1.07385346200317e-03  4.52614069217816e-04  7.99130299128592e-04
  5.23108631322118e+04  1.19883054867387e-03  1.26868905499578e-03  4.22793382313102e-04  8.91269359271973e-04
  5.23133486278078e+04  8.61677457578480e-04  1.04391120839864e-03  4.26855956902727e-04  7.86626420449466e-04
  5.23158341232928e+04  9.74030466750264e-04  1.20359042193741e-03  5.41583285667002e-04  7.04329868312925e-04
  5.23183196189767e+04  1.31698104087263e-03  1.17048551328480e-03  5.13799546752125e-04  8.29547352623194e-04
  5.23208051145348e+04  1.07860052958131e-03  1.24929135199636e-03  3.68929555406794e-04  7.25584686733782e-04
  5.23232906099584e+04  1.04757293593138e-03  1.30453112069517e-03  3.06424975860864e-04  8.59706837218255e-04
  5.23257761057314e+04  1.47921813186258e-03  1.96012621745467e-03  4.06498817028478e-04  5.77094324398786e-04
  5.23282615999086e+04  1.55724806245416e-03  1.19895988609642e-03  4.39459749031812e-04  8.78436316270381e-04
  5.23310833333993e+04  1.68034099042416e-02  1.46656846627593e-02  1.91322099417448e-02  1.57439857721329e-02
  5.23314319449838e+04  1.58256443683058e-04  2.79986648820341e-04  1.66604239493608e-02  3.26187408063561e-04
  5.23339174391379e+04  1.10473937820643e-03  1.09324825461954e-03  4.63046715594828e-04  6.80898549035192e-04
  5.23364029334662e+04  1.25642120838165e-03  1.37280777562410e-03  5.15109451953322e-04  9.04569751583040e-04
  5.23388884276274e+04  1.27025356050581e-03  1.05225213337690e-03  4.73684514872730e-04  8.66141752339900e-04
  5.23413739217895e+04  1.11623690463603e-03  9.74219641648233e-04  3.47376364516094e-04  9.38347831834108e-04
  5.23438594161008e+04  9.86239057965577e-04  1.28839362878352e-03  6.10909773968160e-04  7.22141587175429e-04
  5.23463454435000e+04  1.44758087117225e-03  1.29708787426353e-03  5.45473769307137e-04  8.26797215268016e-04
  5.23488309376283e+04  1.46564771421254e-03  1.00306596141309e-03  4.82073315652087e-04  8.50536453071982e-04
  5.23513164319906e+04  1.12404627725482e-03  1.01421610452235e-03  5.30326156876981e-04  7.13888264726847e-04
  5.23538019248833e+04  1.11699115950614e-03  1.08293618541211e-03  4.02653706260026e-04  5.41713554412127e-04
  5.23562874186226e+04  1.01159443147480e-03  1.15048582665622e-03  3.67681350326166e-04  7.64141208492219e-04
  5.23587729126506e+04  1.25321536324918e-03  1.24750821851194e-03  4.70702914753929e-04  7.03480385709554e-04
  5.23612584064364e+04  1.06056605000049e-03  1.29088712856174e-03  5.33409183844924e-04  8.21531168185174e-04
  5.23637439003402e+04  1.43375934567302e-03  1.04757375083864e-03  8.99076578207314e-04  9.47316002566367e-04
  5.23662293940810e+04  8.00593697931617e-04  1.03409844450653e-03  3.55719530489296e-04  7.47234094887972e-04
  5.23687148864293e+04  1.17914821021259e-03  9.15688695386052e-04  2.82225257251412e-04  9.95213631540537e-04
  5.23712003798739e+04  8.95148084964603e-04  1.04603089857846e-03  4.14199195802212e-04  9.91404638625681e-04
  5.23736858732454e+04  9.31174494326115e-04  9.17192606721073e-04  5.16120344400406e-04  7.23822275176644e-04
  5.23761713667500e+04  1.03638356085867e-03  1.02873938158154e-03  4.04963648179546e-04  5.10351033881307e-04
  5.23786568601619e+04  1.07231340371072e-03  1.09416584018618e-03  4.14814217947423e-04  6.64486724417657e-04
  5.23811423520568e+04  1.21517980005592e-03  8.84987646713853e-04  3.89389519114047e-04  4.18274285038933e-04
  5.23836278452015e+04  1.17978511843830e-03  1.21511484030634e-03  4.13306697737426e-04  5.33333281055093e-04
  5.23861133382927e+04  1.32099189795554e-03  1.22105446644127e-03  5.20670262631029e-04  7.48003541957587e-04
  5.23885988311448e+04  1.26481265760958e-03  1.36426487006247e-03  4.31025720899925e-04  9.16675024200231e-04
  5.23910843242256e+04  9.48303553741425e-04  1.09263276681304e-03  4.32770582847297e-04  8.35976912640035e-04
  5.23935698172777e+04  1.27947540022433e-03  1.24615861568600e-03  4.35348949395120e-04  7.17194052413106e-04
  5.23960553090058e+04  1.10048940405250e-03  1.05941738002002e-03  6.82170502841473e-04  9.71386209130287e-04
  5.23985408016041e+04  1.10545381903648e-03  1.06595281977206e-03  4.58613794762641e-04  8.02948663476855e-04
  5.24025833337395e+04  4.32348065078259e-03  3.79161071032286e-03  7.75417662225664e-04  1.52865995187312e-03
  5.24030000009514e+04  1.21704000048339e-03  1.12469540908933e-03  4.08821360906586e-04  8.97467369213700e-04
  5.24054854938647e+04  1.12508400343359e-03  1.16576580330729e-03  5.58804778847843e-04  8.95265489816666e-04
  5.24079709852189e+04  1.01968424860388e-03  9.47065418586135e-04  4.51299565611407e-04  6.45289721433073e-04
  5.24104564774746e+04  1.07000337447971e-03  9.99344163574278e-04  4.06388076953590e-04  8.09041550382972e-04
  5.24129419696055e+04  1.17403944022954e-03  9.04902990441769e-04  4.31652500992641e-04  8.56710539665073e-04
  5.24154274618379e+04  1.29282951820642e-03  1.44078675657511e-03  4.55060711828992e-04  8.16838641185313e-04
  5.24179129540834e+04  9.70665656495839e-04  8.29939031973481e-04  3.94455040805042e-04  6.85387349221855e-04
  5.24203984463345e+04  8.36197636090219e-04  1.06573314405978e-03  6.37565506622195e-04  6.85648119542748e-04
  5.24228839385497e+04  9.64303093496710e-04  1.20268727187067e-03  3.61680460628122e-04  7.66964512877166e-04
  5.24253694296238e+04  9.83616802841425e-04  1.29551079589874e-03  5.22630114573985e-04  7.30128434952348e-04
  5.24278549218622e+04  1.15449319127947e-03  1.10164575744420e-03  2.78345425613225e-04  8.85966757778078e-04
  5.24303404141309e+04  1.14328740164638e-03  1.33234495297074e-03  4.09508676966652e-04  6.22678722720593e-04
  5.24328259050557e+04  9.92772518657148e-04  1.14424258936197e-03  4.25974256359041e-04  7.25670834071934e-04
  5.24353113971400e+04  1.29532988648862e-03  1.01362552959472e-03  4.40312403952703e-04  7.44381337426603e-04
  5.24377968888970e+04  1.05812295805663e-03  1.16178719326854e-03  3.26241482980549e-04  7.71126069594175e-04
  5.24402823809167e+04  1.42435135785490e-03  1.06896634679288e-03  4.40101488493383e-04  8.37043975479901e-04
  5.24427678734744e+04  1.06567889451981e-03  9.83514473773539e-04  4.26322279963642e-04  8.23732989374548e-04
  5.24452533653310e+04  9.19918180443347e-04  1.33308407384902e-03  4.11257409723476e-04  7.55375309381634e-04
  5.24477388573101e+04  1.04681483935565e-03  1.23662140686065e-03  3.63808416295797e-04  7.32629268895835e-04
  5.24502243493194e+04  9.34431445784867e-04  9.68286243733019e-04  4.67162870336324e-04  7.26204714737833e-04
  5.24527098411308e+04  1.02733541280031e-03  1.12150411587209e-03  3.67661908967420e-04  8.62619373947382e-04
  5.24551953329940e+04  8.85594577994198e-04  1.29188026767224e-03  4.11283661378548e-04  8.00286943558604e-04
  5.24576808250093e+04  1.04330724570900e-03  1.23161217197776e-03  5.03186718560755e-04  5.67101349588484e-04
  5.24601663168333e+04  9.48172062635422e-04  1.04175717569888e-03  4.89243713673204e-04  9.72476787865162e-04
  5.24626518089179e+04  9.15466458536685e-04  1.05845357757062e-03  4.05920582124963e-04  6.72286492772400e-04
  5.24651373012105e+04  1.34466087911278e-03  9.64515085797757e-04  3.95692652091384e-04  8.28699208796024e-04
  5.24676227933681e+04  8.67143156938255e-04  9.66268009506166e-04  5.07118238601834e-04  7.41333467885852e-04
  5.24701082853922e+04  1.16425123997033e-03  1.19937735144049e-03  6.12775969784707e-04  7.72219616919756e-04
  5.24725937776436e+04  9.39812220167369e-04  1.03233288973570e-03  4.53169108368456e-04  8.59060499351472e-04
  5.24750792697616e+04  9.03968117199838e-04  1.06728158425540e-03  3.30595154082403e-04  8.14611266832799e-04
  5.24775647619375e+04  1.20945984963328e-03  1.04537652805448e-03  5.00264810398221e-04  7.72200932260603e-04
  5.24800502542211e+04  9.71111643593758e-04  1.10456114634871e-03  5.27658383361995e-04  7.01361452229321e-04
  5.24825357465531e+04  1.25877710524946e-03  1.35228596627712e-03  4.71056177048013e-04  8.21061839815229e-04
  5.24856222233904e+04  5.07404748350382e-03  4.81710350140929e-03  1.47828052286059e-03  2.99299135804176e-03
  5.24860416675244e+04  8.44489608425647e-04  1.11031602136791e-03  4.82633680803701e-04  1.01916119456291e-03
  5.24885271599503e+04  1.08477997127920e-03  1.03233335539699e-03  3.08548391330987e-04  7.71509076002985e-04
  5.24910126530140e+04  1.12547853495926e-03  1.01155391894281e-03  5.12162572704256e-04  6.59989134874195e-04
  5.24934981452383e+04  1.10092712566257e-03  1.04274542536587e-03  3.64459701813757e-04  9.63324331678450e-04
  5.24959836381435e+04  1.17922294884920e-03  1.25148578081280e-03  4.94999578222632e-04  6.99088908731937e-04
  5.24984691308286e+04  1.08541105873883e-03  1.24051759485155e-03  5.04274794366211e-04  9.47941327467561e-04
  5.25009546240938e+04  1.21030665468425e-03  8.57842213008553e-04  6.62772043142468e-04  8.41353787109256e-04
  5.25034401171133e+04  1.41836598049849e-03  1.21094239875674e-03  4.58742200862616e-04  7.06885359250009e-04
  5.25059256103739e+04  8.28230520710349e-04  1.05228147003800e-03  5.70639560464770e-04  7.37278431188315e-04
  5.25084111030511e+04  1.32713431958109e-03  1.29075278528035e-03  5.67270559258759e-04  7.34179397113621e-04
  5.25108965963843e+04  1.08886696398258e-03  8.22536123450845e-04  4.72077808808535e-04  7.25295161828399e-04
  5.25133820896827e+04  8.98915517609566e-04  1.07878702692688e-03  5.76173537410796e-04  8.16261046566069e-04
  5.25158675834341e+04  1.00320251658559e-03  8.39250627905130e-04  5.92527736444026e-04  9.17457917239517e-04
  5.25183530770775e+04  1.25214352738112e-03  1.16528361104429e-03  4.97196568176150e-04  6.62635255139321e-04
  5.25208385709908e+04  9.34329058509320e-04  1.36725814081728e-03  4.97046567033976e-04  8.30928445793688e-04
  5.25233240649617e+04  1.23090134002268e-03  1.06145581230521e-03  5.42137480806559e-04  8.62135668285191e-04
  5.25258095589329e+04  1.13700889050961e-03  1.11640407703817e-03  5.94030716456473e-04  1.08336796984076e-03
  5.25282950533854e+04  1.17575156036764e-03  9.28676396142691e-04  6.97968760505319e-04  7.30379833839834e-04
  5.25307805478415e+04  1.10943743493408e-03  8.70262039825320e-04  5.71897486224771e-04  9.88506013527513e-04
  5.25332660423218e+04  1.21979555115104e-03  1.29299040418118e-03  4.06681647291407e-04  8.09980148915201e-04
  5.25357515372626e+04  1.34743994567543e-03  9.96079528704286e-04  5.43804490007460e-04  7.49889120925218e-04
  5.25382370321655e+04  9.58520453423262e-04  9.17495402973145e-04  4.94927982799709e-04  8.42095527332276e-04
  5.25407225267997e+04  9.10275790374726e-04  1.16246426478028e-03  4.47833794169128e-04  8.27827199827880e-04
