  5.21309998712442e+04  2.78299832344055e+00  4.20244084671140e-03 -1.07028341293335e+00  0.00000000000000e+00
  5.21347281046878e+04  2.78220629692078e+00  4.98152105137706e-03 -1.02021849155426e+00  0.00000000000000e+00
  5.21384563382441e+04  2.77481865882874e+00  5.02680568024516e-03 -1.09142887592316e+00  0.00000000000000e+00
  5.21421845719525e+04  2.77816367149353e+00  4.18212916702032e-03 -1.07324421405792e+00  0.00000000000000e+00
  5.21459128054655e+04  2.77070760726929e+00  5.50306541845202e-03 -1.02974057197571e+00  0.00000000000000e+00
  5.21496410384886e+04  2.77811193466187e+00  3.67910764180124e-03 -1.02505981922150e+00  0.00000000000000e+00
  5.21533692710499e+04  2.76970958709717e+00  4.51135495677590e-03 -1.01914691925049e+00  0.00000000000000e+00
  5.21570975034480e+04  2.77008914947510e+00  4.71042050048709e-03 -1.07549047470093e+00  0.00000000000000e+00
  5.21608257388101e+04  2.76802349090576e+00  4.85648820176721e-03 -1.03030979633331e+00  0.00000000000000e+00
  5.21666250005311e+04  1.13400673866272e+00  5.00000023748726e-04 -6.99999988079071e-01  0.00000000000000e+00
  5.21673750004977e+04  2.75996375083923e+00  5.01087028533220e-03 -9.52445745468140e-01  0.00000000000000e+00
  5.21711032361123e+04  2.76226973533630e+00  4.95627243071795e-03 -1.00996673107147e+00  0.00000000000000e+00
  5.21748314705902e+04  2.76028323173523e+00  4.35364153236151e-03 -1.10327625274658e+00  0.00000000000000e+00
  5.21785597052801e+04  2.76348137855530e+00  4.46312362328172e-03 -1.07964169979095e+00  0.00000000000000e+00
  5.21822879417800e+04  2.75720882415771e+00  5.34625910222530e-03 -9.79045212268829e-01  0.00000000000000e+00
  5.21860161770762e+04  2.76190519332886e+00  4.30851615965366e-03 -1.10027861595154e+00  0.00000000000000e+00
  5.21897444126146e+04  2.75648403167725e+00  4.44176234304905e-03 -1.14615440368652e+00  0.00000000000000e+00
  5.21934726508287e+04  2.76153421401978e+00  3.97518975660205e-03 -1.08652067184448e+00  0.00000000000000e+00
  5.21972008871654e+04  2.75465536117554e+00  4.47895657271147e-03 -1.09726214408875e+00  0.00000000000000e+00
  5.22009291248667e+04  2.75790667533875e+00  4.42765699699521e-03 -1.03018581867218e+00  0.00000000000000e+00
  5.22046573620418e+04  2.75698232650757e+00  4.17807139456272e-03 -1.02085506916046e+00  0.00000000000000e+00
  5.22083856009492e+04  2.75501132011414e+00  4.92646126076579e-03 -9.90557074546814e-01  0.00000000000000e+00
  5.22121138397650e+04  2.75551700592041e+00  4.75810607895255e-03 -1.00451481342316e+00  0.00000000000000e+00
  5.22186875000291e+04  1.17570018768311e+01  5.00000023748726e-04 -6.99999988079071e-01  0.00000000000000e+00
  5.22200000003866e+04  2.75443267822266e+00  5.00826025381684e-03 -1.00783956050873e+00  0.00000000000000e+00
  5.22237282384665e+04  2.75169658660889e+00  4.23727231100202e-03 -1.09186327457428e+00  0.00000000000000e+00
  5.22274564790914e+04  2.75575923919678e+00  4.72603552043438e-03 -1.03583920001984e+00  0.00000000000000e+00
  5.22311847183681e+04  2.75528526306152e+00  4.05699294060469e-03 -1.02877736091614e+00  0.00000000000000e+00
  5.22349129592338e+04  2.75797343254089e+00  4.45085158571601e-03 -1.05345320701599e+00  0.00000000000000e+00
  5.22386411994585e+04  2.75558900833130e+00  4.19769808650017e-03 -1.02011144161224e+00  0.00000000000000e+00
  5.22423694396595e+04  2.75264310836792e+00  4.61090030148625e-03 -1.03330397605896e+00  0.00000000000000e+00
  5.22460976815904e+04  2.75567817687988e+00  4.49277739971876e-03 -1.01591897010803e+00  0.00000000000000e+00
  5.22498259227721e+04  2.75570797920227e+00  4.19974233955145e-03 -1.06046450138092e+00  0.00000000000000e+00
  5.22535541654237e+04  2.75118803977966e+00  4.82833804562688e-03 -9.61175382137299e-01  0.00000000000000e+00
  5.22572824069863e+04  2.75359106063843e+00  4.49883937835693e-03 -1.00004708766937e+00  0.00000000000000e+00
