  5.21309998712442e+04  2.40357470512390e+00  4.24270867370069e-04 -9.49374556541443e-01  0.00000000000000e+00
  5.21327500003681e+04  0.00000000000000e+00  9.32772643864155e-04 -4.58294391632080e-01  0.00000000000000e+00
  5.21328958336319e+04  2.40439963340759e+00  4.01358789531514e-04 -9.63585138320923e-01  0.00000000000000e+00
  5.21353813225614e+04  2.40292859077454e+00  5.79936371650547e-04 -9.40424680709839e-01  0.00000000000000e+00
  5.21378668116990e+04  2.40341949462891e+00  4.80883434647694e-04 -8.72350096702576e-01  0.00000000000000e+00
  5.21403523007361e+04  2.39911937713623e+00  5.53524645511061e-04 -9.31604862213135e-01  0.00000000000000e+00
  5.21428377898472e+04  2.40087747573853e+00  4.80607413919643e-04 -9.16303515434265e-01  0.00000000000000e+00
  5.21453232788566e+04  2.39642858505249e+00  4.33362525654957e-04 -9.95461583137512e-01  0.00000000000000e+00
  5.21478087675774e+04  2.40267419815063e+00  5.46269584447145e-04 -1.05283176898956e+00  0.00000000000000e+00
  5.21502942563876e+04  2.40681076049805e+00  1.05398776941001e-03 -1.09454429149628e+00  0.00000000000000e+00
  5.21548125001956e+04  0.00000000000000e+00  9.77980252355337e-03 -4.46693390607834e-01  0.00000000000000e+00
  5.21550486116829e+04  2.39986133575439e+00  4.81016992125660e-04 -1.08140134811401e+00  0.00000000000000e+00
  5.21575341000439e+04  2.40640377998352e+00  4.74459317047149e-04 -1.05815756320953e+00  0.00000000000000e+00
  5.21600195907362e+04  2.40438628196716e+00  4.98587905894965e-04 -9.99828338623047e-01  0.00000000000000e+00
  5.21625050799455e+04  2.40340518951416e+00  4.51689877081662e-04 -1.04449534416199e+00  0.00000000000000e+00
  5.21666250008274e+04  0.00000000000000e+00  1.99745167046785e-02 -2.07288146018982e-01  0.00000000000000e+00
  5.21673750002014e+04  2.40317678451538e+00  4.76395158329979e-04 -9.66693699359894e-01  0.00000000000000e+00
  5.21698604893460e+04  2.40921092033386e+00  4.19529911596328e-04 -1.05980849266052e+00  0.00000000000000e+00
  5.21723459805693e+04  2.41083693504333e+00  4.89430385641754e-04 -1.22099888324738e+00  0.00000000000000e+00
  5.21748314702940e+04  2.40783238410950e+00  3.96952353185043e-04 -9.06459033489227e-01  0.00000000000000e+00
  5.21773169601007e+04  2.41046905517578e+00  3.56269767507911e-04 -8.54240119457245e-01  0.00000000000000e+00
  5.21798024514017e+04  2.41149401664734e+00  5.11527119670063e-04 -1.04258024692535e+00  0.00000000000000e+00
  5.21822879414837e+04  2.41241192817688e+00  3.16569872666150e-04 -9.22910213470459e-01  0.00000000000000e+00
