  5.22947074099965e+04 -1.92913679428149e+04  1.89666628471901e+04  1.87289128333805e+04 -1.95049990832301e+04
  5.22984356532778e+04 -1.92912888016772e+04  1.89663532380722e+04  1.87284654647756e+04 -1.95050677714040e+04
  5.23021638964097e+04 -1.92913806576754e+04  1.89669105821324e+04  1.87286104108762e+04 -1.95049414945772e+04
  5.23058921412292e+04 -1.92914894798508e+04  1.89667474032190e+04  1.87287127225681e+04 -1.95048118796607e+04
  5.23096203838263e+04 -1.92913582180698e+04  1.89667858694127e+04  1.87286713667687e+04 -1.95046266438454e+04
  5.23133486272152e+04 -1.92915297330159e+04  1.89669932158236e+04  1.87283274236043e+04 -1.95048012755764e+04
  5.23170768706330e+04 -1.92912773376867e+04  1.89666126194232e+04  1.87281015469675e+04 -1.95049090363316e+04
  5.23208051139422e+04 -1.92915488875880e+04  1.89666901615718e+04  1.87278085006129e+04 -1.95050602895484e+04
  5.23245333573670e+04 -1.92915153275646e+04  1.89664595342797e+04  1.87277354119775e+04 -1.95050925510295e+04
  5.23310833333993e+04 -1.92915153275646e+04  1.89664595342797e+04  1.87277354119775e+04 -1.95050925510295e+04
  5.23314319452801e+04 -1.92915153275646e+04  1.89664595342797e+04  1.87277354119775e+04 -1.95050925510295e+04
  5.23351601865557e+04 -1.92916109072607e+04  1.89668780507384e+04  1.87279874264972e+04 -1.95051881470353e+04
  5.23388884279237e+04 -1.92917232119915e+04  1.89667308224547e+04  1.87277485409681e+04 -1.95052178548114e+04
  5.23426166692837e+04 -1.92918534129830e+04  1.89666775122297e+04  1.87274141208547e+04 -1.95055082001138e+04
  5.23463454437963e+04 -1.92918209923292e+04  1.89666720320939e+04  1.87274102307494e+04 -1.95051898637444e+04
  5.23500736851830e+04 -1.92918175789137e+04  1.89667028857075e+04  1.87273327613888e+04 -1.95052391899273e+04
  5.23538019251796e+04 -1.92917719053862e+04  1.89666614263198e+04  1.87274861557831e+04 -1.95050865587654e+04
  5.23575301658831e+04 -1.92918364999768e+04  1.89666013043433e+04  1.87270987276326e+04 -1.95052528163279e+04
  5.23612584067327e+04 -1.92919762425271e+04  1.89667120369986e+04  1.87269339078907e+04 -1.95052932710597e+04
  5.23649866475621e+04 -1.92921247396474e+04  1.89668433482121e+04  1.87269184635767e+04 -1.95052012895255e+04
  5.23687148867256e+04 -1.92919478176864e+04  1.89670947163731e+04  1.87269309135027e+04 -1.95050691535987e+04
  5.23724431268555e+04 -1.92923402195427e+04  1.89669585277745e+04  1.87270152529242e+04 -1.95050060629109e+04
  5.23761713670463e+04 -1.92921045489268e+04  1.89670228082605e+04  1.87268958235277e+04 -1.95049199362304e+04
  5.23798996071354e+04 -1.92921394641456e+04  1.89671021989458e+04  1.87265296163158e+04 -1.95051429826731e+04
  5.23836278454978e+04 -1.92921851013609e+04  1.89669246681799e+04  1.87265798108685e+04 -1.95051148786991e+04
  5.23873560850139e+04 -1.92923764356706e+04  1.89667469532000e+04  1.87258390205598e+04 -1.95055515108514e+04
  5.23910843245219e+04 -1.92922756212237e+04  1.89670814840941e+04  1.87260023333703e+04 -1.95054142839051e+04
  5.23948125638634e+04 -1.92923074784618e+04  1.89669654067187e+04  1.87256958774402e+04 -1.95056088277296e+04
  5.23985408019004e+04 -1.92923708970339e+04  1.89668730098278e+04  1.87254592536108e+04 -1.95056007876165e+04
  5.24025833334432e+04 -1.92923708970339e+04  1.89668730098278e+04  1.87254592536108e+04 -1.95056007876165e+04
  5.24030000000625e+04 -1.92923912386706e+04  1.89671712385233e+04  1.87256322005682e+04 -1.95055957854695e+04
  5.24067282394317e+04 -1.92924457361056e+04  1.89668884570583e+04  1.87252224884321e+04 -1.95058914059902e+04
  5.24104564765857e+04 -1.92925148108445e+04  1.89670410193191e+04  1.87253158608735e+04 -1.95056858841121e+04
  5.24141847149456e+04 -1.92926751358611e+04  1.89671859689118e+04  1.87250489183275e+04 -1.95059631892086e+04
  5.24179129531945e+04 -1.92926184469442e+04  1.89670036238576e+04  1.87243041422064e+04 -1.95065069842104e+04
  5.24216411914606e+04 -1.92926584819552e+04  1.89668519139733e+04  1.87244703970271e+04 -1.95063682736085e+04
  5.24253694287349e+04 -1.92926412647339e+04  1.89670200385718e+04  1.87242649953283e+04 -1.95064965350313e+04
  5.24290976669918e+04 -1.92927815012256e+04  1.89671285262739e+04  1.87239258588668e+04 -1.95066697880420e+04
  5.24328259041668e+04 -1.92928786056250e+04  1.89671407044779e+04  1.87238302142437e+04 -1.95066342789048e+04
  5.24365541420325e+04 -1.92931656799288e+04  1.89670428949416e+04  1.87236972193705e+04 -1.95067062354444e+04
  5.24402823800278e+04 -1.92929051056059e+04  1.89668815669267e+04  1.87235511574616e+04 -1.95067342678281e+04
  5.24440106186989e+04 -1.92930165136941e+04  1.89668222000086e+04  1.87233155305586e+04 -1.95068849139445e+04
  5.24477388564212e+04 -1.92930433749146e+04  1.89670214592999e+04  1.87234918697287e+04 -1.95067015931141e+04
  5.24514670942081e+04 -1.92930219051563e+04  1.89669408706394e+04  1.87232407098802e+04 -1.95068636153793e+04
  5.24551953321051e+04 -1.92929413045466e+04  1.89668507017045e+04  1.87231283887336e+04 -1.95069095310277e+04
  5.24589235701482e+04 -1.92930937225629e+04  1.89668393400286e+04  1.87230034636046e+04 -1.95069264401233e+04
  5.24626518080290e+04 -1.92931460690819e+04  1.89665808806219e+04  1.87226593651131e+04 -1.95070761871493e+04
  5.24663800463357e+04 -1.92931758239028e+04  1.89665145561571e+04  1.87223426360129e+04 -1.95073078184927e+04
  5.24701082845033e+04 -1.92931904213157e+04  1.89668035570917e+04  1.87222403336294e+04 -1.95073065948534e+04
  5.24738365227226e+04 -1.92931447816334e+04  1.89668469498483e+04  1.87222294003443e+04 -1.95071946465249e+04
  5.24775647610486e+04 -1.92931129610553e+04  1.89665525647162e+04  1.87217936159412e+04 -1.95074821781844e+04
  5.24812929993751e+04 -1.92931989303727e+04  1.89663387205188e+04  1.87218562859019e+04 -1.95074414081085e+04
  5.24856222230941e+04 -1.92931989303727e+04  1.89663387205188e+04  1.87218562859019e+04 -1.95074414081085e+04
  5.24860416675244e+04 -1.92932883584383e+04  1.89666473560341e+04  1.87216697601160e+04 -1.95074905271336e+04
  5.24897699064444e+04 -1.92936709055004e+04  1.89667626122856e+04  1.87216608198662e+04 -1.95075631651011e+04
  5.24934981452383e+04 -1.92936792316559e+04  1.89667620262896e+04  1.87210297043908e+04 -1.95078459434176e+04
  5.24972263845592e+04 -1.92938158066517e+04  1.89666925235740e+04  1.87207136591187e+04 -1.95078153066232e+04
  5.25009546240938e+04 -1.92936565702357e+04  1.89666772117887e+04  1.87214414696335e+04 -1.95072393996250e+04
  5.25046828637420e+04 -1.92936984094235e+04  1.89667042353278e+04  1.87206431800195e+04 -1.95076518174191e+04
  5.25084111030511e+04 -1.92939127509123e+04  1.89663563568402e+04  1.87205049883897e+04 -1.95076991446058e+04
  5.25121393429733e+04 -1.92938985603255e+04  1.89666697774428e+04  1.87202024677234e+04 -1.95077693385935e+04
  5.25158675834341e+04 -1.92938714313542e+04  1.89664458259042e+04  1.87200584117342e+04 -1.95077223503122e+04
  5.25195958241482e+04 -1.92938064278419e+04  1.89663565479186e+04  1.87199836891392e+04 -1.95075391602213e+04
  5.25233240649617e+04 -1.92938499799894e+04  1.89662922189811e+04  1.87198151023228e+04 -1.95075199247628e+04
  5.25270523062860e+04 -1.92938658514339e+04  1.89662896899502e+04  1.87193326581890e+04 -1.95078273622349e+04
  5.25307805478415e+04 -1.92937353916478e+04  1.89662645048300e+04  1.87195751807888e+04 -1.95075446914778e+04
  5.25345087894956e+04 -1.92939914569163e+04  1.89661378024830e+04  1.87192897038508e+04 -1.95077043453025e+04
  5.25382370321655e+04 -1.92937866874927e+04  1.89661460891022e+04  1.87193092956786e+04 -1.95075281623995e+04
  5.25419652742176e+04 -1.92941971302672e+04  1.89660163770235e+04  1.87188588674672e+04 -1.95078967645854e+04
  5.25456935170960e+04 -1.92940458496276e+04  1.89662145563540e+04  1.87185335771895e+04 -1.95078726889219e+04
  5.25494217600163e+04 -1.92937700351584e+04  1.89657941331807e+04  1.87184130260251e+04 -1.95080694982960e+04
  5.25531500037061e+04 -1.92938626314914e+04  1.89659389206418e+04  1.87175907755331e+04 -1.95083387111260e+04
  5.25568782474317e+04 -1.92938006544522e+04  1.89658446777117e+04  1.87172150063464e+04 -1.95086316642862e+04
  5.25606064916724e+04 -1.92940328243101e+04  1.89658186213672e+04  1.87175266275543e+04 -1.95083938852629e+04
  5.25643347360701e+04 -1.92940675380839e+04  1.89656676754995e+04  1.87171080609201e+04 -1.95084791587372e+04
  5.25680629809515e+04 -1.92939203842284e+04  1.89657413800526e+04  1.87171760185553e+04 -1.95083511060910e+04
  5.25717912263321e+04 -1.92940252133933e+04  1.89657366644238e+04  1.87167514126517e+04 -1.95084994204541e+04
  5.25755194716573e+04 -1.92940106304896e+04  1.89657446664471e+04  1.87163438553874e+04 -1.95088430319041e+04
  5.25792477174966e+04 -1.92940353485558e+04  1.89655040459667e+04  1.87163130648276e+04 -1.95085878096532e+04
  5.25837534723345e+04 -1.92940353485558e+04  1.89655040459667e+04  1.87163130648276e+04 -1.95085878096532e+04
  5.25841701397489e+04 -1.92940353485558e+04  1.89655040459667e+04  1.87163130648276e+04 -1.95085878096532e+04
  5.25878983861064e+04 -1.92940840111998e+04  1.89653523186424e+04  1.87156985100480e+04 -1.95088428412977e+04
  5.25916266333611e+04 -1.92940331891309e+04  1.89654863586844e+04  1.87154595610695e+04 -1.95089987718808e+04
  5.25953548807548e+04 -1.92939773577646e+04  1.89654964557304e+04  1.87154866099908e+04 -1.95088454241918e+04
  5.25990831280567e+04 -1.92943977218825e+04  1.89655501719138e+04  1.87154107831507e+04 -1.95087949192214e+04
  5.26028113759826e+04 -1.92944353998527e+04  1.89654873525228e+04  1.87146112932467e+04 -1.95092493865816e+04
  5.26065396240590e+04 -1.92944082613977e+04  1.89653518535917e+04  1.87143242131149e+04 -1.95093021028332e+04
  5.26102678727603e+04 -1.92943409570133e+04  1.89651193945162e+04  1.87142892946294e+04 -1.95092463888646e+04
  5.26139961216850e+04 -1.92942901217478e+04  1.89652755598425e+04  1.87147601677369e+04 -1.95087016087701e+04
  5.26177243702362e+04 -1.92942003667029e+04  1.89650929043447e+04  1.87143940436395e+04 -1.95088428994560e+04
  5.26214526189282e+04 -1.92944977736230e+04  1.89650754729113e+04  1.87137768034291e+04 -1.95092896452274e+04
  5.26251808682280e+04 -1.92942825243196e+04  1.89648607502551e+04  1.87142293020995e+04 -1.95088875315897e+04
  5.26289091173854e+04 -1.92944464917462e+04  1.89648192805891e+04  1.87136364763522e+04 -1.95092132164405e+04
  5.26326373670115e+04 -1.92946471083754e+04  1.89652290724795e+04  1.87132987228977e+04 -1.95093244169409e+04
  5.26363656168773e+04 -1.92946528430110e+04  1.89650064052549e+04  1.87133875497593e+04 -1.95091558492178e+04
  5.26400938668259e+04 -1.92950007587576e+04  1.89650820006871e+04  1.87132160309069e+04 -1.95093888320532e+04
  5.26438221163124e+04 -1.92949688302397e+04  1.89648724767824e+04  1.87130397316316e+04 -1.95093556815214e+04
  5.26475503659920e+04 -1.92950823172565e+04  1.89649896480118e+04  1.87128769062867e+04 -1.95094883128678e+04
  5.26512786158798e+04 -1.92950463277726e+04  1.89647236981996e+04  1.87127898082153e+04 -1.95096062001984e+04
  5.26550068659445e+04 -1.92949399668470e+04  1.89648368347884e+04  1.87125545105117e+04 -1.95097339535842e+04
  5.26587351156539e+04 -1.92951024350400e+04  1.89648196635994e+04  1.87124028368587e+04 -1.95097919737968e+04
  5.26624633655925e+04 -1.92952197407055e+04  1.89648124276740e+04  1.87123128352713e+04 -1.95097485657642e+04
  5.26661916156413e+04 -1.92950667028863e+04  1.89647190128905e+04  1.87116749345985e+04 -1.95103389567819e+04
  5.26699198654307e+04 -1.92951063455599e+04  1.89647958413562e+04  1.87114517247258e+04 -1.95103118604423e+04
  5.26736481151680e+04 -1.92950451879494e+04  1.89648444231253e+04  1.87116803410841e+04 -1.95101568121226e+04
  5.26773763648982e+04 -1.92950107440634e+04  1.89647308529922e+04  1.87115410462919e+04 -1.95102192632943e+04
  5.26811046147626e+04 -1.92951051060412e+04  1.89646007750858e+04  1.87113343757372e+04 -1.95103595493174e+04
  5.26848328644617e+04 -1.92951430292494e+04  1.89645973653679e+04  1.87110768329802e+04 -1.95103648215718e+04
  5.26885611139423e+04 -1.92953875148633e+04  1.89647466092684e+04  1.87111924522210e+04 -1.95102761536406e+04
  5.26922893634259e+04 -1.92953600520447e+04  1.89649286441611e+04  1.87110515676023e+04 -1.95104375368505e+04
  5.26960176121805e+04 -1.92954387749269e+04  1.89646105127667e+04  1.87115593596869e+04 -1.95098414114909e+04
  5.26997458612754e+04 -1.92956202659142e+04  1.89648369553457e+04  1.87107914674917e+04 -1.95105573729299e+04
  5.27034741103102e+04 -1.92955022778073e+04  1.89647338928719e+04  1.87106883952792e+04 -1.95105117821633e+04
  5.27105243062604e+04 -1.92955022778073e+04  1.89647338928719e+04  1.87106883952792e+04 -1.95105117821633e+04
  5.27109687506251e+04 -1.92954571377180e+04  1.89647339158147e+04  1.87108641296801e+04 -1.95104681938421e+04
  5.27146969988937e+04 -1.92956949963748e+04  1.89644578177418e+04  1.87105696662283e+04 -1.95104793560960e+04
  5.27184252469372e+04 -1.92955744148328e+04  1.89645718723764e+04  1.87103917442487e+04 -1.95108551065904e+04
  5.27221534948681e+04 -1.92955162093371e+04  1.89644747914007e+04  1.87108852643426e+04 -1.95104325381881e+04
  5.27258817421399e+04 -1.92956844237353e+04  1.89644551901910e+04  1.87107728071558e+04 -1.95103953396637e+04
  5.27296099896597e+04 -1.92957644020867e+04  1.89643039578771e+04  1.87102463260230e+04 -1.95106348526193e+04
  5.27333382370183e+04 -1.92955413391822e+04  1.89643167910089e+04  1.87100635001361e+04 -1.95109210304821e+04
  5.27370664842964e+04 -1.92958423622900e+04  1.89644904020900e+04  1.87098617705671e+04 -1.95109781857027e+04
  5.27407947308785e+04 -1.92958256213964e+04  1.89644949826685e+04  1.87097756443625e+04 -1.95112842178678e+04
  5.27445229778971e+04 -1.92960829486190e+04  1.89645508319137e+04  1.87094429205040e+04 -1.95113440916503e+04
  5.27482512241632e+04 -1.92959909358519e+04  1.89644179814869e+04  1.87097619658093e+04 -1.95111544028326e+04
  5.27519794701100e+04 -1.92960493889566e+04  1.89645759188456e+04  1.87101067621761e+04 -1.95108447463174e+04
  5.27557077160625e+04 -1.92960432504423e+04  1.89643894929703e+04  1.87098655104210e+04 -1.95110584176725e+04
  5.27594359619791e+04 -1.92958913596269e+04  1.89644529828364e+04  1.87098233196238e+04 -1.95111508043773e+04
  5.27631642074339e+04 -1.92960218318504e+04  1.89644554409168e+04  1.87096450914291e+04 -1.95112779814782e+04
  5.27668924532698e+04 -1.92959390494745e+04  1.89647572032582e+04  1.87098235057118e+04 -1.95111220009607e+04
  5.27706206984282e+04 -1.92961243831718e+04  1.89645453517971e+04  1.87094072178210e+04 -1.95115130275306e+04
  5.27743489435764e+04 -1.92963654980238e+04  1.89647500556569e+04  1.87093673944760e+04 -1.95114601914978e+04
  5.27780771884849e+04 -1.92964033869608e+04  1.89647111750738e+04  1.87093372176974e+04 -1.95114727308350e+04
  5.27842805563626e+04 -1.92964033869608e+04  1.89647111750738e+04  1.87093372176974e+04 -1.95114727308350e+04
  5.27844027786088e+04 -1.92963322194644e+04  1.89644964241424e+04  1.87087192454792e+04 -1.95118645456586e+04
  5.27881310232478e+04 -1.92962550814159e+04  1.89643299316737e+04  1.87092761790781e+04 -1.95115150987358e+04
  5.27918592680822e+04 -1.92962936953010e+04  1.89643019964914e+04  1.87084012090252e+04 -1.95120803457446e+04
  5.27955875126842e+04 -1.92963046740431e+04  1.89642523463923e+04  1.87083363480697e+04 -1.95118887792153e+04
  5.27993157572732e+04 -1.92962671611976e+04  1.89643689232735e+04  1.87083661339476e+04 -1.95120346964367e+04
  5.28030440014165e+04 -1.92964658078900e+04  1.89645716358028e+04  1.87084751415663e+04 -1.95118912600477e+04
  5.28067722459874e+04 -1.92962097496067e+04  1.89645808303290e+04  1.87083445795690e+04 -1.95118623968407e+04
  5.28105004902533e+04 -1.92964029783863e+04  1.89645428688939e+04  1.87086537796962e+04 -1.95116949055964e+04
  5.28142287348231e+04 -1.92964179988251e+04  1.89646616706962e+04  1.87077402453949e+04 -1.95122375073109e+04
  5.28179569794535e+04 -1.92964164108969e+04  1.89644563118203e+04  1.87074691076122e+04 -1.95124458121266e+04
  5.28216852238264e+04 -1.92961300357737e+04  1.89645874973659e+04  1.87072616494221e+04 -1.95125772427091e+04
  5.28254134681968e+04 -1.92962539082049e+04  1.89643946938068e+04  1.87072780035575e+04 -1.95124418332645e+04
  5.28291417126077e+04 -1.92962091433981e+04  1.89645219388959e+04  1.87075790176119e+04 -1.95120296466053e+04
  5.28328699572778e+04 -1.92966869936664e+04  1.89643720048502e+04  1.87070757848960e+04 -1.95124679693521e+04
  5.28365982017326e+04 -1.92965252578653e+04  1.89643387847827e+04  1.87069195006406e+04 -1.95124938016617e+04
  5.28403264464155e+04 -1.92964741944519e+04  1.89641883245580e+04  1.87063620699656e+04 -1.95128579061966e+04
  5.28440546913483e+04 -1.92963288666960e+04  1.89642691912793e+04  1.87064251871915e+04 -1.95128087752880e+04
  5.28477829362940e+04 -1.92965913182158e+04  1.89641020977810e+04  1.87063874414117e+04 -1.95128117527674e+04
  5.28515111814664e+04 -1.92964409679949e+04  1.89641894060999e+04  1.87062792544572e+04 -1.95129363780576e+04
  5.28552394266678e+04 -1.92963059114812e+04  1.89639320461793e+04  1.87061615596365e+04 -1.95130328882200e+04
  5.28616458338831e+04 -1.92963059114812e+04  1.89639320461793e+04  1.87061615596365e+04 -1.95130328882200e+04
  5.28640500002661e+04 -1.92963059114812e+04  1.89639320461793e+04  1.87061615596365e+04 -1.95130328882200e+04
  5.28677782463252e+04 -1.92963192727800e+04  1.89637977669934e+04  1.87060355775609e+04 -1.95129570451808e+04
  5.28715064921828e+04 -1.92964902923759e+04  1.89638109310560e+04  1.87054771861051e+04 -1.95132484659162e+04
  5.28752347380728e+04 -1.92965625092992e+04  1.89638128646284e+04  1.87051162400598e+04 -1.95134034848672e+04
  5.28789629845798e+04 -1.92968502989943e+04  1.89638358312487e+04  1.87054529695371e+04 -1.95131499438214e+04
  5.28826912314675e+04 -1.92967582085356e+04  1.89637699785195e+04  1.87051317345914e+04 -1.95134291918099e+04
  5.28864194783946e+04 -1.92967907286322e+04  1.89636928465899e+04  1.87045978349315e+04 -1.95137905472489e+04
  5.28901477258496e+04 -1.92968242569477e+04  1.89637801157219e+04  1.87049842197607e+04 -1.95134480341363e+04
  5.28938759731133e+04 -1.92969325673230e+04  1.89635357851486e+04  1.87048458112749e+04 -1.95135818711613e+04
  5.28976042206586e+04 -1.92966837054765e+04  1.89634578238427e+04  1.87045433920001e+04 -1.95136716554239e+04
  5.29013324691480e+04 -1.92968806215172e+04  1.89634017672503e+04  1.87047595349965e+04 -1.95134572762616e+04
  5.29050607172223e+04 -1.92967409862297e+04  1.89632221156928e+04  1.87041853910655e+04 -1.95137685293948e+04
  5.29087889662813e+04 -1.92966637002095e+04  1.89632568001786e+04  1.87042823930288e+04 -1.95136987363434e+04
  5.29125172149849e+04 -1.92967200174599e+04  1.89634636713188e+04  1.87040685374586e+04 -1.95136619116545e+04
  5.29162454641355e+04 -1.92969746075693e+04  1.89632525334085e+04  1.87041089323309e+04 -1.95135709012438e+04
  5.29199737135832e+04 -1.92968067922508e+04  1.89632868249949e+04  1.87032460867003e+04 -1.95139966591987e+04
  5.29237019635197e+04 -1.92965763479941e+04  1.89630515972961e+04  1.87035728036588e+04 -1.95136745346484e+04
  5.29274302138241e+04 -1.92968202701711e+04  1.89632153023129e+04  1.87035242936529e+04 -1.95137010045862e+04
  5.29311584640753e+04 -1.92967840921420e+04  1.89631765780630e+04  1.87031333653955e+04 -1.95139039229696e+04
  5.29348867147976e+04 -1.92968521475344e+04  1.89629447011470e+04  1.87031227529424e+04 -1.95138346876374e+04
  5.29409479171836e+04 -1.92968521475344e+04  1.89629447011470e+04  1.87031227529424e+04 -1.95138346876374e+04
  5.29411805560647e+04 -1.92968521475344e+04  1.89629447011470e+04  1.87031227529424e+04 -1.95138346876374e+04
  5.29449088066563e+04 -1.92969363293866e+04  1.89628890804319e+04  1.87026393525598e+04 -1.95142660208569e+04
  5.29486370585787e+04 -1.92968485570962e+04  1.89628541440541e+04  1.87022939844020e+04 -1.95143894222236e+04
  5.29555659730705e+04 -1.92968485570962e+04  1.89628541440541e+04  1.87022939844020e+04 -1.95143894222236e+04
  5.29560000001954e+04 -1.92968652432796e+04  1.89626062687462e+04  1.87021158211407e+04 -1.95143384600487e+04
  5.29597282524491e+04 -1.92967517190280e+04  1.89628964839670e+04  1.87019696442729e+04 -1.95145257379637e+04
  5.29634565048934e+04 -1.92968935761445e+04  1.89625581266829e+04  1.87018177703942e+04 -1.95145887128710e+04
  5.29671847584781e+04 -1.92967822929044e+04  1.89626048347793e+04  1.87016913633357e+04 -1.95146054483864e+04
  5.29709130114583e+04 -1.92966520027674e+04  1.89624048606883e+04  1.87012405467368e+04 -1.95149229277218e+04
  5.29746412646610e+04 -1.92966340017077e+04  1.89623663710536e+04  1.87009735210527e+04 -1.95150507280869e+04
  5.29783695185116e+04 -1.92967153634058e+04  1.89620324146530e+04  1.87013316609519e+04 -1.95146381611885e+04
  5.29820977723612e+04 -1.92968523278520e+04  1.89620593809522e+04  1.87015142671260e+04 -1.95144289915042e+04
  5.29858260261875e+04 -1.92970106769402e+04  1.89618074862505e+04  1.87013089874801e+04 -1.95145756642702e+04
  5.29895542800278e+04 -1.92966927878111e+04  1.89617021566489e+04  1.87008726788893e+04 -1.95147930021496e+04
  5.29932825340949e+04 -1.92968023129265e+04  1.89617315737474e+04  1.87002739153605e+04 -1.95151506681857e+04
  5.29970107881642e+04 -1.92967237333712e+04  1.89618650390623e+04  1.87004102732264e+04 -1.95150259407053e+04
  5.30007390422385e+04 -1.92968953267498e+04  1.89616911725072e+04  1.87005931019235e+04 -1.95148299824764e+04
  5.30044672972860e+04 -1.92970486251586e+04  1.89615933581980e+04  1.87002967542636e+04 -1.95150669553304e+04
  5.30081955519584e+04 -1.92966176336422e+04  1.89616070827580e+04  1.87001317088591e+04 -1.95151320697226e+04
  5.30119238060950e+04 -1.92971516761689e+04  1.89617818930526e+04  1.87001967560467e+04 -1.95150345163909e+04
  5.30156520601888e+04 -1.92971066959177e+04  1.89617260322076e+04  1.86997731906737e+04 -1.95152117289693e+04
