  5.21897444123183e+04 -2.66262389706840e+04  2.43718465642461e+04 -2.67479595580748e+04  2.42450519355964e+04
  5.21922299051561e+04 -2.66268585258914e+04  2.43709306594379e+04 -2.67475078086406e+04  2.42455796437343e+04
  5.21947153959120e+04 -2.66270215381516e+04  2.43702846652799e+04 -2.67472483964707e+04  2.42455611177999e+04
  5.21972008868691e+04 -2.66268383380197e+04  2.43705372558228e+04 -2.67467336181208e+04  2.42461701159961e+04
  5.21996863790278e+04 -2.66276452961171e+04  2.43692503827698e+04 -2.67475617587209e+04  2.42455871343245e+04
  5.22021718702684e+04 -2.66274826126327e+04  2.43689549389664e+04 -2.67465041673650e+04  2.42459752186543e+04
  5.22046573617455e+04 -2.66290926692816e+04  2.43669483649207e+04 -2.67468288127902e+04  2.42461044345774e+04
  5.22071428530810e+04 -2.66288070318055e+04  2.43668445323238e+04 -2.67464317040190e+04  2.42462524225049e+04
  5.22096283467593e+04 -2.66298086156433e+04  2.43655534359628e+04 -2.67466497808107e+04  2.42459234910467e+04
  5.22121138394687e+04 -2.66303358870835e+04  2.43649576551193e+04 -2.67467257811887e+04  2.42456853065895e+04
  5.22145993302874e+04 -2.66308813438337e+04  2.43641728362993e+04 -2.67469782178810e+04  2.42453253788125e+04
  5.22186875000291e+04 -2.66308813438337e+04  2.43641728362993e+04 -2.67469782178810e+04  2.42453253788125e+04
  5.22200000009792e+04 -2.66308813438337e+04  2.43641728362993e+04 -2.67469782178810e+04  2.42453253788125e+04
  5.22224854929304e+04 -2.66313914692165e+04  2.43625592318335e+04 -2.67481619667473e+04  2.42446338584291e+04
  5.22249709851935e+04 -2.66324420302110e+04  2.43609517690257e+04 -2.67483275028772e+04  2.42442056607337e+04
  5.22274564796840e+04 -2.66325067372615e+04  2.43611354281139e+04 -2.67488469451499e+04  2.42436259453434e+04
  5.22299419725295e+04 -2.66334830597400e+04  2.43601864324956e+04 -2.67486177030996e+04  2.42437996050756e+04
  5.22324274656378e+04 -2.66339078315451e+04  2.43596707224219e+04 -2.67490563958390e+04  2.42436195695206e+04
  5.22349129598264e+04 -2.66340818032287e+04  2.43594786148728e+04 -2.67487640834037e+04  2.42438556700356e+04
  5.22373984533970e+04 -2.66340818032287e+04  2.43594786148728e+04 -2.67487640834037e+04  2.42438556700356e+04
  5.22398839469468e+04 -2.66345819218178e+04  2.43583559690305e+04 -2.67496109116010e+04  2.42429659734293e+04
  5.22423694402522e+04 -2.66351486518716e+04  2.43577864064898e+04 -2.67496953155725e+04  2.42423921143349e+04
  5.22448549351933e+04 -2.66358607814123e+04  2.43567987037037e+04 -2.67507035625187e+04  2.42418540425819e+04
  5.22473404291655e+04 -2.66359498450151e+04  2.43564620478696e+04 -2.67507727568582e+04  2.42418357410664e+04
  5.22498259233646e+04 -2.66366902390102e+04  2.43557276957240e+04 -2.67509000581748e+04  2.42412306475356e+04
  5.22523114187708e+04 -2.66366763013546e+04  2.43551017540162e+04 -2.67511049565900e+04  2.42411894430439e+04
  5.22547969132651e+04 -2.66375999518193e+04  2.43541714971992e+04 -2.67509188631988e+04  2.42411854077636e+04
  5.22572824075789e+04 -2.66379451608770e+04  2.43537483054725e+04 -2.67513454597073e+04  2.42405958894725e+04
  5.22597679021089e+04 -2.66382716802408e+04  2.43531873339439e+04 -2.67518669212813e+04  2.42401426308631e+04
  5.22622533964490e+04 -2.66384747879837e+04  2.43530335983258e+04 -2.67525121062252e+04  2.42398734641824e+04
  5.22647388927164e+04 -2.66394666400405e+04  2.43519331818377e+04 -2.67518447437717e+04  2.42402047795272e+04
  5.22672243875914e+04 -2.66406271708422e+04  2.43506967281688e+04 -2.67517483208990e+04  2.42399388675531e+04
  5.22697098824884e+04 -2.66405215166110e+04  2.43504935681517e+04 -2.67520327528106e+04  2.42400044997552e+04
  5.22721953773439e+04 -2.66410054106660e+04  2.43497647621746e+04 -2.67525241164447e+04  2.42398223660433e+04
  5.22746808721562e+04 -2.66419596602925e+04  2.43489943386303e+04 -2.67533417149157e+04  2.42388474284181e+04
  5.22771663692119e+04 -2.66424266636702e+04  2.43482504688913e+04 -2.67534925101424e+04  2.42390144389082e+04
  5.22796518646634e+04 -2.66427505868333e+04  2.43473943751508e+04 -2.67536747605452e+04  2.42389920817800e+04
  5.22821373602303e+04 -2.66431940152500e+04  2.43467286921753e+04 -2.67542376141199e+04  2.42385913844845e+04
  5.22846228555650e+04 -2.66437823158005e+04  2.43463950590630e+04 -2.67542143852792e+04  2.42388217914128e+04
  5.22871083511168e+04 -2.66438329374461e+04  2.43458382435738e+04 -2.67542436891361e+04  2.42385785532318e+04
  5.22906250000451e+04 -2.66438329374461e+04  2.43458382435738e+04 -2.67542436891361e+04  2.42385785532318e+04
  5.22909791674631e+04 -2.66438329374461e+04  2.43458382435738e+04 -2.67542436891361e+04  2.42385785532318e+04
  5.22934646628067e+04 -2.66453741613463e+04  2.43439720093187e+04 -2.67551857666909e+04  2.42378702164439e+04
  5.22959501583714e+04 -2.66457506642731e+04  2.43430502446888e+04 -2.67553312655071e+04  2.42375128401324e+04
  5.22984356538704e+04 -2.66469100999413e+04  2.43418944883899e+04 -2.67557402592570e+04  2.42372892740462e+04
  5.23009211492153e+04 -2.66469253550371e+04  2.43419619573337e+04 -2.67554148467917e+04  2.42376784698732e+04
  5.23034066461481e+04 -2.66476097278201e+04  2.43413933894011e+04 -2.67559365300494e+04  2.42370872676358e+04
  5.23058921418218e+04 -2.66483289466680e+04  2.43408287093256e+04 -2.67567239917897e+04  2.42363613458957e+04
  5.23083776366284e+04 -2.66483099687052e+04  2.43403343489384e+04 -2.67564093169772e+04  2.42368953728906e+04
  5.23108631322118e+04 -2.66491293094379e+04  2.43392660092013e+04 -2.67568539774166e+04  2.42363902959787e+04
  5.23133486278078e+04 -2.66496468985763e+04  2.43382870464613e+04 -2.67570147108575e+04  2.42361310114598e+04
  5.23158341232928e+04 -2.66504702514215e+04  2.43373338580015e+04 -2.67575966564239e+04  2.42354900938640e+04
  5.23183196189767e+04 -2.66507939556354e+04  2.43372826028186e+04 -2.67576629836095e+04  2.42352922075043e+04
  5.23208051145348e+04 -2.66508969864401e+04  2.43373279120288e+04 -2.67582663223259e+04  2.42344368038752e+04
  5.23232906099584e+04 -2.66514538199885e+04  2.43362354494347e+04 -2.67584298383704e+04  2.42349011432711e+04
  5.23257761057314e+04 -2.66518695431902e+04  2.43361805293275e+04 -2.67584647339055e+04  2.42347059681504e+04
  5.23282615999086e+04 -2.66525619991027e+04  2.43351627206404e+04 -2.67592654423855e+04  2.42340067002035e+04
  5.23310833333993e+04 -2.66525619991027e+04  2.43351627206404e+04 -2.67592654423855e+04  2.42340067002035e+04
  5.23314319449838e+04 -2.66525619991027e+04  2.43351627206404e+04 -2.67592654423855e+04  2.42340067002035e+04
  5.23339174391379e+04 -2.66538399063981e+04  2.43334313914566e+04 -2.67582477400325e+04  2.42348782057044e+04
  5.23364029334662e+04 -2.66547143080650e+04  2.43326287901438e+04 -2.67581488153416e+04  2.42350071502746e+04
  5.23388884276274e+04 -2.66548153705878e+04  2.43322223940259e+04 -2.67580338672144e+04  2.42346190206023e+04
  5.23413739217895e+04 -2.66553206980787e+04  2.43321561058430e+04 -2.67575970501442e+04  2.42352240845709e+04
  5.23438594161008e+04 -2.66557481106225e+04  2.43313431138229e+04 -2.67584265089322e+04  2.42345113318486e+04
  5.23463454435000e+04 -2.66559951698960e+04  2.43311135778533e+04 -2.67589619882669e+04  2.42336249538804e+04
  5.23488309376283e+04 -2.66567826766857e+04  2.43301418601706e+04 -2.67596511237566e+04  2.42331482082165e+04
  5.23513164319906e+04 -2.66569815584229e+04  2.43295847490556e+04 -2.67596256928745e+04  2.42334376276030e+04
  5.23538019248833e+04 -2.66573180359823e+04  2.43290390990630e+04 -2.67596677528639e+04  2.42333583768897e+04
  5.23562874186226e+04 -2.66582268599815e+04  2.43280593936328e+04 -2.67588376576138e+04  2.42336857278790e+04
  5.23587729126506e+04 -2.66577511060590e+04  2.43280505000711e+04 -2.67595430646011e+04  2.42331578904458e+04
  5.23612584064364e+04 -2.66587652794593e+04  2.43269655934947e+04 -2.67600949931565e+04  2.42327963850215e+04
  5.23637439003402e+04 -2.66586629649653e+04  2.43267394985274e+04 -2.67606945875730e+04  2.42319854190506e+04
  5.23662293940810e+04 -2.66594979699864e+04  2.43252197297775e+04 -2.67609999539944e+04  2.42318255702317e+04
  5.23687148864293e+04 -2.66602813424070e+04  2.43247343553143e+04 -2.67612473319043e+04  2.42318546684439e+04
  5.23712003798739e+04 -2.66601391419725e+04  2.43246097863796e+04 -2.67618584445018e+04  2.42314760320032e+04
  5.23736858732454e+04 -2.66606535957032e+04  2.43239030094690e+04 -2.67614351074419e+04  2.42315292872056e+04
  5.23761713667500e+04 -2.66603831907278e+04  2.43234719357255e+04 -2.67610528674980e+04  2.42321000718270e+04
  5.23786568601619e+04 -2.66612326299816e+04  2.43230785759508e+04 -2.67615078842177e+04  2.42315745186908e+04
  5.23811423520568e+04 -2.66619248804198e+04  2.43218031059597e+04 -2.67615433620279e+04  2.42316584525841e+04
  5.23836278452015e+04 -2.66620345494346e+04  2.43217429840980e+04 -2.67619557040051e+04  2.42313979048268e+04
  5.23861133382927e+04 -2.66626731205515e+04  2.43208122822572e+04 -2.67622314909655e+04  2.42308486455527e+04
  5.23885988311448e+04 -2.66631287740278e+04  2.43204458021269e+04 -2.67622788032803e+04  2.42308208864235e+04
  5.23910843242256e+04 -2.66631175263938e+04  2.43207698065027e+04 -2.67627837210235e+04  2.42304916637659e+04
  5.23935698172777e+04 -2.66634172511628e+04  2.43203574863927e+04 -2.67630714775771e+04  2.42303856209665e+04
  5.23960553090058e+04 -2.66633538160153e+04  2.43201861628405e+04 -2.67629916004586e+04  2.42303250387828e+04
  5.23985408016041e+04 -2.66641271168247e+04  2.43190701278415e+04 -2.67631947844509e+04  2.42301072084827e+04
  5.24025833337395e+04 -2.66641271168247e+04  2.43190701278415e+04 -2.67631947844509e+04  2.42301072084827e+04
  5.24030000009514e+04 -2.66646627934257e+04  2.43190061316548e+04 -2.67637678731427e+04  2.42296529200743e+04
  5.24054854938647e+04 -2.66648264969830e+04  2.43187372187707e+04 -2.67636247921380e+04  2.42298077352647e+04
  5.24079709852189e+04 -2.66649876685512e+04  2.43182732867749e+04 -2.67638580228885e+04  2.42291725174280e+04
  5.24104564774746e+04 -2.66656310388475e+04  2.43176362496464e+04 -2.67640104184389e+04  2.42292744899195e+04
  5.24129419696055e+04 -2.66664690060872e+04  2.43169689254931e+04 -2.67648804812262e+04  2.42280805678933e+04
  5.24154274618379e+04 -2.66664690060872e+04  2.43169689254931e+04 -2.67648804812262e+04  2.42280805678933e+04
  5.24179129540834e+04 -2.66664507313530e+04  2.43164617897507e+04 -2.67651311420124e+04  2.42280630036699e+04
  5.24203984463345e+04 -2.66670125319830e+04  2.43161501236842e+04 -2.67652405677374e+04  2.42279642032228e+04
  5.24228839385497e+04 -2.66676265715732e+04  2.43157582857960e+04 -2.67652983537212e+04  2.42278058986498e+04
  5.24253694296238e+04 -2.66677465403990e+04  2.43155555348961e+04 -2.67652191476018e+04  2.42278218252872e+04
  5.24278549218622e+04 -2.66686111817989e+04  2.43147095205673e+04 -2.67652680737291e+04  2.42282173970515e+04
  5.24303404141309e+04 -2.66680853578695e+04  2.43157210828868e+04 -2.67653624061620e+04  2.42279958758318e+04
  5.24328259050557e+04 -2.66697486234168e+04  2.43143496913496e+04 -2.67662673101323e+04  2.42274056667222e+04
  5.24353113971400e+04 -2.66696706886661e+04  2.43143030215847e+04 -2.67662605471336e+04  2.42272947504397e+04
  5.24377968888970e+04 -2.66704769275194e+04  2.43132317275152e+04 -2.67661405692715e+04  2.42270754764115e+04
  5.24402823809167e+04 -2.66709786825953e+04  2.43128850541305e+04 -2.67665698210814e+04  2.42265718932290e+04
  5.24427678734744e+04 -2.66713032197074e+04  2.43124716714669e+04 -2.67665081301949e+04  2.42267017594797e+04
  5.24452533653310e+04 -2.66718777918621e+04  2.43124505496319e+04 -2.67665188378239e+04  2.42266812042180e+04
  5.24477388573101e+04 -2.66720648654384e+04  2.43122795982034e+04 -2.67668999323825e+04  2.42260228371393e+04
  5.24502243493194e+04 -2.66715229755533e+04  2.43125972944248e+04 -2.67657047507613e+04  2.42270391302443e+04
  5.24527098411308e+04 -2.66726082922864e+04  2.43117516473826e+04 -2.67669522127512e+04  2.42258364694590e+04
  5.24551953329940e+04 -2.66732832668370e+04  2.43115368315510e+04 -2.67674291326316e+04  2.42254668454782e+04
  5.24576808250093e+04 -2.66731691908436e+04  2.43112630187284e+04 -2.67675206914913e+04  2.42253023174000e+04
  5.24601663168333e+04 -2.66737280518099e+04  2.43108633602278e+04 -2.67684531496965e+04  2.42247406588735e+04
  5.24626518089179e+04 -2.66744486257803e+04  2.43102724775939e+04 -2.67691239868537e+04  2.42239784298540e+04
  5.24651373012105e+04 -2.66745805644262e+04  2.43102267704892e+04 -2.67703486055402e+04  2.42220736705987e+04
  5.24676227933681e+04 -2.66745317798268e+04  2.43102580658036e+04 -2.67704258330760e+04  2.42229320549299e+04
  5.24701082853922e+04 -2.66762101375467e+04  2.43087476345728e+04 -2.67701950196190e+04  2.42227998551133e+04
  5.24725937776436e+04 -2.66760498443362e+04  2.43086138735229e+04 -2.67697330933147e+04  2.42230227117577e+04
  5.24750792697616e+04 -2.66769363252460e+04  2.43079781602479e+04 -2.67709362450771e+04  2.42221206268969e+04
  5.24775647619375e+04 -2.66768827111736e+04  2.43081977991248e+04 -2.67710935028947e+04  2.42220770765943e+04
  5.24800502542211e+04 -2.66774222118291e+04  2.43071651628722e+04 -2.67713108822936e+04  2.42215367513214e+04
  5.24825357465531e+04 -2.66776034496776e+04  2.43075060607617e+04 -2.67722420064890e+04  2.42206930188667e+04
  5.24856222233904e+04 -2.66776034496776e+04  2.43075060607617e+04 -2.67722420064890e+04  2.42206930188667e+04
  5.24860416675244e+04 -2.66781149514842e+04  2.43070833595642e+04 -2.67723035901854e+04  2.42206210720304e+04
  5.24885271599503e+04 -2.66779971017381e+04  2.43068052083186e+04 -2.67706038394199e+04  2.42220255532257e+04
  5.24910126530140e+04 -2.66790510194150e+04  2.43056704114469e+04 -2.67715660243306e+04  2.42212953498857e+04
  5.24934981452383e+04 -2.66795307777943e+04  2.43054567473476e+04 -2.67721569302845e+04  2.42203631865629e+04
  5.24959836381435e+04 -2.66801127717622e+04  2.43049485744370e+04 -2.67724848729246e+04  2.42204482842250e+04
  5.24984691308286e+04 -2.66798913800001e+04  2.43051802438552e+04 -2.67734786784329e+04  2.42192248028766e+04
  5.25009546240938e+04 -2.66803753587312e+04  2.43045885268755e+04 -2.67737088001352e+04  2.42194328971685e+04
  5.25034401171133e+04 -2.66807448581474e+04  2.43045212520233e+04 -2.67740321376766e+04  2.42186073763099e+04
  5.25059256103739e+04 -2.66805773219479e+04  2.43046044292649e+04 -2.67736825882921e+04  2.42189167870517e+04
  5.25084111030511e+04 -2.66806334277497e+04  2.43041871787666e+04 -2.67747875938336e+04  2.42180921914186e+04
  5.25108965963843e+04 -2.66809956690281e+04  2.43037796856933e+04 -2.67752024515000e+04  2.42172559379217e+04
  5.25133820896827e+04 -2.66818489272042e+04  2.43028971149494e+04 -2.67750302951338e+04  2.42176082490919e+04
  5.25158675834341e+04 -2.66824405349152e+04  2.43024068310034e+04 -2.67753598190688e+04  2.42172092395316e+04
  5.25183530770775e+04 -2.66826798635197e+04  2.43023854067878e+04 -2.67747929259370e+04  2.42180651785161e+04
  5.25208385709908e+04 -2.66830424852608e+04  2.43019978756916e+04 -2.67762743460317e+04  2.42163250364643e+04
  5.25233240649617e+04 -2.66840182777905e+04  2.43010652291457e+04 -2.67767189129733e+04  2.42159881772818e+04
  5.25258095589329e+04 -2.66837032629377e+04  2.43014975632939e+04 -2.67773570049287e+04  2.42150818200606e+04
  5.25282950533854e+04 -2.66842061168296e+04  2.43011234464487e+04 -2.67776604230124e+04  2.42148550125643e+04
  5.25307805478415e+04 -2.66844536645968e+04  2.43009134094840e+04 -2.67778044748985e+04  2.42149402707054e+04
  5.25332660423218e+04 -2.66850042204667e+04  2.42998958418702e+04 -2.67784637677119e+04  2.42143345243310e+04
  5.25357515372626e+04 -2.66850193341003e+04  2.43000261804689e+04 -2.67780289277142e+04  2.42148431904667e+04
  5.25382370321655e+04 -2.66853317181072e+04  2.42997922407773e+04 -2.67787519148282e+04  2.42138427128931e+04
  5.25407225267997e+04 -2.66860392655738e+04  2.42986487875779e+04 -2.67791176237096e+04  2.42136943422857e+04
  5.25432080218589e+04 -2.66863918026258e+04  2.42983643238934e+04 -2.67797731406046e+04  2.42130445545962e+04
  5.25456935170960e+04 -2.66866565827531e+04  2.42987369325687e+04 -2.67802189386141e+04  2.42128116493993e+04
  5.25481790123542e+04 -2.66871818030431e+04  2.42981671215392e+04 -2.67810170355453e+04  2.42122860404934e+04
  5.25506645079225e+04 -2.66873975301947e+04  2.42979004451599e+04 -2.67809116284810e+04  2.42117576621401e+04
  5.25531500037061e+04 -2.66886094811936e+04  2.42968114161124e+04 -2.67811588506516e+04  2.42118236677815e+04
  5.25556354994873e+04 -2.66883837790740e+04  2.42967556265819e+04 -2.67817800477770e+04  2.42111267208682e+04
  5.25581209955149e+04 -2.66889966728090e+04  2.42959459979141e+04 -2.67818539144217e+04  2.42107553599784e+04
  5.25606064916724e+04 -2.66891492249986e+04  2.42961811260275e+04 -2.67822974921560e+04  2.42102531758598e+04
  5.25630919879121e+04 -2.66897568255605e+04  2.42955062013069e+04 -2.67827968557430e+04  2.42097512778922e+04
  5.25655774843832e+04 -2.66902746718367e+04  2.42948713232509e+04 -2.67829176163767e+04  2.42099006901359e+04
  5.25680629809515e+04 -2.66902223402320e+04  2.42948000282288e+04 -2.67838584029148e+04  2.42089517565683e+04
  5.25705484778564e+04 -2.66909577110959e+04  2.42941790294485e+04 -2.67848064663577e+04  2.42079836497264e+04
  5.25730339747822e+04 -2.66910732981082e+04  2.42935565943372e+04 -2.67846791719340e+04  2.42079648147241e+04
  5.25755194716573e+04 -2.66916266200412e+04  2.42925556080174e+04 -2.67855998239540e+04  2.42071688352140e+04
  5.25780049687767e+04 -2.66914046433409e+04  2.42926614092497e+04 -2.67868934091319e+04  2.42059179302279e+04
  5.25804904662198e+04 -2.66922591337999e+04  2.42919267228048e+04 -2.67868450813225e+04  2.42057711343298e+04
  5.25837534732234e+04 -2.66922591337999e+04  2.42919267228048e+04 -2.67868450813225e+04  2.42057711343298e+04
  5.25841701400452e+04 -2.66922591337999e+04  2.42919267228048e+04 -2.67868450813225e+04  2.42057711343298e+04
  5.25866556375996e+04 -2.66934178813892e+04  2.42906823365078e+04 -2.67878469160562e+04  2.42048307287278e+04
  5.25891411353380e+04 -2.66939154021376e+04  2.42900250175361e+04 -2.67879745404514e+04  2.42046447076011e+04
  5.25916266336574e+04 -2.66945366720640e+04  2.42894610887062e+04 -2.67887650008369e+04  2.42038359435508e+04
  5.25941121318783e+04 -2.66947631796323e+04  2.42892377259504e+04 -2.67885965104213e+04  2.42037304663264e+04
  5.25965976299836e+04 -2.66952386165984e+04  2.42884705207589e+04 -2.67894387451231e+04  2.42029203159716e+04
  5.25990831283530e+04 -2.66952010776594e+04  2.42886428064647e+04 -2.67897159030140e+04  2.42023403351833e+04
  5.26015686269676e+04 -2.66956228024232e+04  2.42881135021482e+04 -2.67908129097361e+04  2.42011453710824e+04
  5.26040541255533e+04 -2.66960095768505e+04  2.42873919762563e+04 -2.67909521324418e+04  2.42011658683521e+04
  5.26065396243553e+04 -2.66962782332160e+04  2.42870262187478e+04 -2.67913948413527e+04  2.42005232014102e+04
  5.26090251236020e+04 -2.66960204884695e+04  2.42875563911971e+04 -2.67923085515933e+04  2.42000936501755e+04
  5.26115106225162e+04 -2.66969434664579e+04  2.42868515892514e+04 -2.67916004949174e+04  2.42008576760965e+04
  5.26139961219813e+04 -2.66973600198317e+04  2.42864039591168e+04 -2.67921425684011e+04  2.41999682479386e+04
  5.26164816208763e+04 -2.66982802019285e+04  2.42853362811858e+04 -2.67927598419198e+04  2.41994959383244e+04
  5.26189671200186e+04 -2.66980951960175e+04  2.42853301640639e+04 -2.67925318235928e+04  2.41995628835778e+04
  5.26214526192245e+04 -2.66983799334165e+04  2.42849838748905e+04 -2.67941566532250e+04  2.41978232465119e+04
  5.26239381188102e+04 -2.66987053319328e+04  2.42844927328330e+04 -2.67936891740448e+04  2.41987178529790e+04
  5.26264236182408e+04 -2.66994701913738e+04  2.42836398572829e+04 -2.67944423017716e+04  2.41979301387311e+04
  5.26289091176817e+04 -2.66998248880334e+04  2.42835722398998e+04 -2.67943641480381e+04  2.41977517240450e+04
  5.26313946173890e+04 -2.67002751003221e+04  2.42838795880588e+04 -2.67945536719907e+04  2.41974128565429e+04
  5.26338801171851e+04 -2.67008316088778e+04  2.42830623521372e+04 -2.67952190646609e+04  2.41967621595262e+04
  5.26363656171736e+04 -2.67008122229936e+04  2.42830153675663e+04 -2.67957027213246e+04  2.41961856723374e+04
  5.26388511171689e+04 -2.67015522649210e+04  2.42821894098340e+04 -2.67960146123772e+04  2.41956719881978e+04
  5.26413366166053e+04 -2.67017846612087e+04  2.42822614672721e+04 -2.67961828596154e+04  2.41955439502611e+04
  5.26438221166087e+04 -2.67015971240788e+04  2.42818887337756e+04 -2.67964156608091e+04  2.41955763856344e+04
  5.26463076163204e+04 -2.67026797117183e+04  2.42809782311314e+04 -2.67963309954546e+04  2.41953524435059e+04
  5.26487931162593e+04 -2.67026686373490e+04  2.42810265921337e+04 -2.67964760391355e+04  2.41953255519911e+04
  5.26512786161761e+04 -2.67033418847737e+04  2.42799443414037e+04 -2.67973820904925e+04  2.41943162103409e+04
  5.26537641162591e+04 -2.67032978229028e+04  2.42797845175958e+04 -2.67971851482602e+04  2.41942230149442e+04
  5.26562496162211e+04 -2.67037116894699e+04  2.42795541550712e+04 -2.67970900572619e+04  2.41943555242713e+04
  5.26587351159502e+04 -2.67040110536767e+04  2.42787901324659e+04 -2.67977563107781e+04  2.41934627388365e+04
  5.26612206159086e+04 -2.67042260478937e+04  2.42785577722871e+04 -2.67983346919442e+04  2.41929915774187e+04
  5.26637061159664e+04 -2.67046310613490e+04  2.42781919762842e+04 -2.67973089172655e+04  2.41937978334937e+04
  5.26661916159376e+04 -2.67047901833623e+04  2.42778434909569e+04 -2.67975464522822e+04  2.41935317899838e+04
  5.26686771156769e+04 -2.67055438748319e+04  2.42776220946771e+04 -2.67989214765470e+04  2.41916092599105e+04
  5.26711626154851e+04 -2.67053598217552e+04  2.42775326163703e+04 -2.67988678164657e+04  2.41919801065747e+04
  5.26736481154643e+04 -2.67060747669228e+04  2.42764865992253e+04 -2.67991337383849e+04  2.41912670994494e+04
  5.26761336152084e+04 -2.67062509631966e+04  2.42770979573109e+04 -2.67988811278860e+04  2.41918457273340e+04
  5.26786191151864e+04 -2.67067699759954e+04  2.42762858785450e+04 -2.67993131746518e+04  2.41912063486074e+04
  5.26811046150589e+04 -2.67067163035631e+04  2.42760586479649e+04 -2.67993445123107e+04  2.41911206170177e+04
  5.26835901147178e+04 -2.67071071311941e+04  2.42754694596857e+04 -2.68002595064175e+04  2.41900518285677e+04
  5.26860756143750e+04 -2.67079271864482e+04  2.42749647524794e+04 -2.68000578098771e+04  2.41902396349665e+04
  5.26885611142386e+04 -2.67084432616925e+04  2.42741684179148e+04 -2.68002554914910e+04  2.41898948348292e+04
  5.26910466141028e+04 -2.67084988135321e+04  2.42740712641981e+04 -2.67995474679485e+04  2.41905503715314e+04
  5.26935321132316e+04 -2.67092170308879e+04  2.42732549790896e+04 -2.67999119419552e+04  2.41903148927678e+04
  5.26960176124768e+04 -2.67088013767241e+04  2.42732911717729e+04 -2.67992042095836e+04  2.41904097095235e+04
  5.26985031118147e+04 -2.67094681837482e+04  2.42725041903339e+04 -2.68000766763388e+04  2.41895317974339e+04
  5.27009886111460e+04 -2.67097696754781e+04  2.42725958315546e+04 -2.68003635479013e+04  2.41890864822388e+04
  5.27034741106065e+04 -2.67099440193085e+04  2.42724793879873e+04 -2.68009365353685e+04  2.41886513659720e+04
  5.27059596100175e+04 -2.67102018601916e+04  2.42718650830645e+04 -2.68007035460192e+04  2.41886945794246e+04
  5.27105243065567e+04 -2.67102018601916e+04  2.42718650830645e+04 -2.68007035460192e+04  2.41886945794246e+04
  5.27109687506251e+04 -2.67110555912303e+04  2.42710466796092e+04 -2.68007849460417e+04  2.41886647134514e+04
  5.27134542496306e+04 -2.67110597244439e+04  2.42711282359582e+04 -2.68007096556207e+04  2.41885576161105e+04
  5.27159397483972e+04 -2.67117032205969e+04  2.42702933881582e+04 -2.68004564552839e+04  2.41883379648735e+04
  5.27184252469372e+04 -2.67115452493346e+04  2.42705587055984e+04 -2.68002314718879e+04  2.41883886958685e+04
  5.27209107456122e+04 -2.67116350150644e+04  2.42709100452298e+04 -2.68007201997011e+04  2.41876696465405e+04
