  1.000000047497451E-003  -3688.21218918165     
  1.200000104680660E-003  -3688.18367993248     
  1.440000182837256E-003  -3688.15033152874     
  1.728000288069266E-003  -3688.11150168848     
  2.073600428080594E-003  -3688.06654771041     
  2.488320612573686E-003  -3688.01484809239     
  2.985984853740796E-003  -3687.95585249553     
  3.583181966871809E-003  -3687.88916722354     
  4.299818531105602E-003  -3687.81459101099     
  5.159782442358047E-003  -3687.73222486740     
  6.191739176867256E-003  -3687.64260092458     
  7.430087307485838E-003  -3687.54669674205     
  8.916105123277177E-003  -3687.44613840761     
  1.069932657308563E-002  -3687.34310300549     
  1.283919239788641E-002  -3687.24044176357     
  1.540703148968409E-002  -3687.14155929628     
  1.848843852228542E-002  -3687.05033915532     
  2.218612710833995E-002  -3686.97089961315     
  2.662335358792493E-002  -3686.90742252144     
  3.194802557501034E-002  -3686.86397240201     
  3.833763221341298E-002  -3686.84419103582     
  4.600516048417633E-002  -3686.85119365059     
  5.520619477470860E-002  -3686.88739662873     
  6.624743636208683E-002  -3686.95450735045     
  7.949692679342812E-002  -3687.05345989050     
  9.539631594282262E-002  -3687.18449066657     
  0.114475583680238       -3687.34718193075     
  0.137370705874907       -3687.54055997698     
  0.164844853600234       -3687.76319809839     
  0.197813832180696       -3688.01331985605     
  0.237376608049333       -3688.28886818451     
  0.284851940978199       -3688.58770321850     
  0.341822342756638       -3688.90755701377     
  0.410186827607325       -3689.24622689212     
  0.492224212688022       -3689.60156914920     
  0.590669078696705       -3689.97156583376     
  0.708802922601343       -3690.35433247047     
  0.850563540919969       -3690.74817331912     
   1.02067628966199       -3691.15153331346     
   1.22481159626403       -3691.56306085482     
   1.46977397392040       -3691.98158272406     
   1.76372883878877       -3692.40602017925     
   2.11647469064767       -3692.83547536874     
   2.53976972969858       -3693.26919004440     
   3.04772379674395       -3693.70646885509     
   3.65726870141954       -3694.14676753697     
   4.38872261609561       -3694.58960541316     
   5.26646734858533       -3695.03457231184     
   6.31976106942713       -3695.48131415161     
   7.58371358466224       -3695.92954921970     
   9.10045666321433       -3696.37903742132     

  1.000000047497451E-003  -3688.37133592689     
  1.200000104680660E-003  -3688.37263080734     
  1.440000182837256E-003  -3688.37418933338     
  1.728000288069266E-003  -3688.37605871535     
  2.073600428080594E-003  -3688.37829410504     
  2.488320612573686E-003  -3688.38098531592     
  2.985984853740796E-003  -3688.38420739348     
  3.583181966871809E-003  -3688.38809005232     
  4.299818531105602E-003  -3688.39273657662     
  5.159782442358047E-003  -3688.39833173192     
  6.191739176867256E-003  -3688.40501724972     
  7.430087307485838E-003  -3688.41307004549     
  8.916105123277177E-003  -3688.42273109506     
  1.069932657308563E-002  -3688.43431093370     
  1.283919239788641E-002  -3688.44822466385     
  1.540703148968409E-002  -3688.46491709068     
  1.848843852228542E-002  -3688.48493204950     
  2.218612710833995E-002  -3688.50895244923     
  2.662335358792493E-002  -3688.53773448997     
  3.194802557501034E-002  -3688.57218521875     
  3.833763221341298E-002  -3688.61341900504     
  4.600516048417633E-002  -3688.66268338202     
  5.520619477470860E-002  -3688.72136813615     
  6.624743636208683E-002  -3688.79115820925     
  7.949692679342812E-002  -3688.87388542528     
  9.539631594282262E-002  -3688.97152265540     
  0.114475583680238       -3689.08622856526     
  0.137370705874907       -3689.22021210228     
  0.164844853600234       -3689.37573994300     
  0.197813832180696       -3689.55495538838     
  0.237376608049333       -3689.75984176584     
  0.284851940978199       -3689.99210378521     
  0.341822342756638       -3690.25305325955     
  0.410186827607325       -3690.54355139461     
  0.492224212688022       -3690.86398289496     
  0.590669078696705       -3691.21418292229     
  0.708802922601343       -3691.59350281223     
  0.850563540919969       -3692.00081758838     
   1.02067628966199       -3692.43468198554     
   1.22481159626403       -3692.89328849826     
   1.46977397392040       -3693.37469940620     
   1.76372883878877       -3693.87683114263     
   2.11647469064767       -3694.39757577506     
   2.53976972969858       -3694.93488388853     
   3.04772379674395       -3695.48678496551     
   3.65726870141954       -3696.05145882928     
   4.38872261609561       -3696.62720074377     
   5.26646734858533       -3697.21251325850     
   6.31976106942713       -3697.80602962006     
   7.58371358466224       -3698.40655888942     
   9.10045666321433       -3699.01306418122     

  1.000000047497451E-003  -3688.27804606895     
  1.200000104680660E-003  -3688.26143373767     
  1.440000182837256E-003  -3688.24183687399     
  1.728000288069266E-003  -3688.21885529341     
  2.073600428080594E-003  -3688.19195453393     
