  3.58653950691223e+00  3.14139993861318e-04 -7.80352771282196e-01  1.12897151309391e+00
  3.59439492225647e+00  4.87461482407525e-04 -9.33850526809692e-01  1.12879689400738e+00
  3.58877205848694e+00  4.48376376880333e-04 -9.20768380165100e-01  1.12876586474182e+00
  3.59937024116516e+00  4.39149822341278e-04 -9.57183659076691e-01  1.12887069872998e+00
  3.60245966911316e+00  4.25943871960044e-04 -9.46710228919983e-01  1.12903911655988e+00
  3.59184122085571e+00  3.51267575751990e-04 -9.36846613883972e-01  1.12928783433553e+00
  3.56604504585266e+00  1.76924895640695e-05 -3.20355951786041e-01  1.12962401885558e+00
  3.58557629585266e+00  3.53420735336840e-04 -9.50229346752167e-01  1.13017193471735e+00
  3.58556509017944e+00  4.95472690090537e-04 -9.48932230472565e-01  1.13065787953025e+00
  3.59395146369934e+00  2.69776530331001e-04 -7.88985550403595e-01  1.13111965748446e+00
  3.59730815887451e+00  4.42400894826278e-04 -8.92035603523254e-01  1.13151044753059e+00
  0.00000000000000e+00  6.87437015585601e-04 -7.90994346141815e-01  1.13181385014223e+00
  3.59412813186646e+00  4.22794546466321e-04 -1.20265829563141e+00  1.13187550827486e+00
  3.59821176528931e+00  4.40268486272544e-04 -9.34794962406158e-01  1.13183636712912e+00
  3.59985971450806e+00  5.15547639224678e-04 -1.05486774444580e+00  1.13196733956460e+00
  3.60690569877625e+00  3.87303414754570e-04 -1.09691858291626e+00  1.13211769728389e+00
  3.60386896133423e+00  2.82813794910908e-04 -9.24867808818817e-01  1.13231510410959e+00
  3.60291242599487e+00  5.07291988469660e-04 -8.01255106925964e-01  1.13255298783065e+00
  3.60467791557312e+00  5.55949693080038e-04 -8.97909283638000e-01  1.13272152043620e+00
  3.60664701461792e+00  5.00895665027201e-04 -8.93801271915436e-01  1.13282874046742e+00
  3.60312795639038e+00  4.58463851828128e-04 -9.45561468601227e-01  1.13308721086026e+00
  3.60642910003662e+00  4.30582207627594e-04 -1.05990076065063e+00  1.13341770277943e+00
  3.60747671127319e+00  3.78106778953224e-04 -9.63649868965149e-01  1.13384108086738e+00
  3.61595296859741e+00  4.16150520322844e-04 -9.85885858535767e-01  1.13419172591560e+00
  3.60684990882874e+00  6.65632134769112e-04 -7.79760062694550e-01  1.13447904340293e+00
  3.61751508712769e+00  3.85399325750768e-04 -1.06326425075531e+00  1.13492210514979e+00
  3.61014270782471e+00  4.53800224931911e-04 -1.01484048366547e+00  1.13543859061515e+00
  3.61802411079407e+00  4.10233653383330e-04 -1.08292579650879e+00  1.13592463467791e+00
  0.00000000000000e+00  4.44510165834799e-04 -9.89464819431305e-01  1.13650176004688e+00
  3.62047696113586e+00  1.18403427768499e-03 -1.10998034477234e+00  1.13715657036926e+00
  3.61676573753357e+00  3.43060761224478e-04 -7.57734656333923e-01  1.13786483307583e+00
  3.61728167533875e+00  5.35002211108804e-04 -1.03435564041138e+00  1.13849455620770e+00
  3.62572598457336e+00  3.52415081579238e-04 -9.64420258998871e-01  1.13908197018607e+00
  3.62783217430115e+00  3.73551272787154e-04 -1.07258605957031e+00  1.13945308686473e+00
  3.62422871589661e+00  5.38742693606764e-04 -7.58407890796661e-01  1.13967063951289e+00
  3.63085269927979e+00  3.89430788345635e-04 -7.98813700675964e-01  1.13994982258169e+00
  3.63014769554138e+00  3.69667075574398e-04 -7.29844868183136e-01  1.14020705409131e+00
  3.63133263587952e+00  3.90395289286971e-04 -8.43579351902008e-01  1.14044168378014e+00
  3.63528251647949e+00  4.94595558848232e-04 -1.12020301818848e+00  1.14074884871702e+00
  3.63340306282043e+00  3.98929405491799e-04 -1.00152385234833e+00  1.14109891510245e+00
  3.63482666015625e+00  4.48263308499008e-04 -9.59793031215668e-01  1.14145285982260e+00
  3.63287448883057e+00  4.37607086496428e-04 -1.02086532115936e+00  1.14193599000429e+00
  3.63574504852295e+00  4.31460823165253e-04 -9.75112736225128e-01  1.14241586158485e+00
  3.63580441474915e+00  4.26788494223729e-04 -9.71674799919128e-01  1.14298918669205e+00
  3.63610601425171e+00  4.19314194004983e-04 -9.66432154178619e-01  1.14353285607106e+00
  3.64342761039734e+00  3.86664934922010e-04 -9.91728663444519e-01  1.14404083517901e+00
  3.63925051689148e+00  3.65200481610373e-04 -1.17551469802856e+00  1.14464965459240e+00
  3.64494132995605e+00  2.84191803075373e-04 -8.22439908981323e-01  1.14524862618393e+00
  3.64925575256348e+00  3.73629416571930e-04 -9.19034600257874e-01  1.14584205111597e+00
  3.64583563804626e+00  4.18605632148683e-04 -9.90198433399200e-01  1.14643884596554e+00
  3.65005421638489e+00  3.37805453455076e-04 -8.52923631668091e-01  1.14712944708489e+00
  0.00000000000000e+00  5.07829186972231e-04 -8.78163337707520e-01  1.14787116258193e+00
  3.66128635406494e+00  2.84503679722548e-04 -9.11875844001770e-01  1.14854704709589e+00
  3.65665221214294e+00  3.61089158104733e-04 -8.35857450962067e-01  1.14920987198866e+00
  3.65935540199280e+00  4.12134715588763e-04 -1.10194873809814e+00  1.14984904320171e+00
  3.65891098976135e+00  3.86168714612722e-04 -1.13646352291107e+00  1.15047714996902e+00
  3.65906953811646e+00  4.80298564070836e-04 -9.63301420211792e-01  1.15116259836043e+00
  3.66222882270813e+00  6.18568679783493e-04 -8.39042544364929e-01  1.15184753338096e+00
  3.66433238983154e+00  3.75533214537427e-04 -6.82526409626007e-01  1.15245239414763e+00
  3.67252635955811e+00  4.82429953990504e-04 -9.99576449394226e-01  1.15313035729359e+00
  3.66314840316772e+00  4.45479847257957e-04 -8.72493147850037e-01  1.15385085723945e+00
  3.67215561866760e+00  4.12539811804891e-04 -9.85431969165802e-01  1.15456550271647e+00
  3.67391300201416e+00  4.16207767557353e-04 -9.53467130661011e-01  1.15530908938245e+00
  3.67289400100708e+00  4.67067206045613e-04 -8.34824264049530e-01  1.15603024102638e+00
  0.00000000000000e+00  5.13445469550788e-04 -8.71420621871948e-01  1.15677624228382e+00
  3.67417240142822e+00  4.99659264460206e-03 -1.32536530494690e+00  1.15755020137666e+00
  3.68949222564697e+00  5.18677872605622e-04 -8.96902620792389e-01  1.15843282201365e+00
  3.69495701789856e+00  5.35638129804283e-04 -7.11077392101288e-01  1.15938773297742e+00
  3.69502830505371e+00  4.54643886769190e-04 -8.27639937400818e-01  1.16044706238010e+00
  3.69866895675659e+00  4.13297064369544e-04 -1.08497881889343e+00  1.16134379389395e+00
  3.69200801849365e+00  5.79553015995771e-04 -8.62490773200989e-01  1.16210297766666e+00
  3.69684362411499e+00  7.23398057743907e-04 -8.60663890838623e-01  1.16292007128064e+00
  3.69157338142395e+00  3.50682355929166e-04 -8.61305058002472e-01  1.16369189332717e+00
  3.70642805099487e+00  4.26190759753808e-04 -9.14995253086090e-01  1.16446750673385e+00
  3.70574927330017e+00  2.86619062535465e-04 -1.11356282234192e+00  1.16508354533980e+00
  3.70930910110474e+00  4.34821413364261e-04 -7.35698461532593e-01  1.16552997952322e+00
  3.70511865615845e+00  4.94664127472788e-04 -1.16530036926270e+00  1.16595092026044e+00
  3.71103215217590e+00  6.35881326161325e-04 -1.01390194892883e+00  1.16637965732940e+00
