  4.38406610488892e+00  1.06881826650351e-03 -1.21311736106873e+00  9.99443752653352e-01
  0.00000000000000e+00  5.46195963397622e-03 -5.72621941566467e-01  9.99498930348194e-01
  4.37480974197388e+00  1.34103628806770e-03 -1.21197593212128e+00  9.99666303444143e-01
  4.37272644042969e+00  8.82506719790399e-04 -1.15049505233765e+00  9.99689386748524e-01
  4.36818170547485e+00  1.23373325914145e-03 -1.17706274986267e+00  9.99659715837435e-01
  4.36769962310791e+00  1.10457220580429e-03 -1.10783708095551e+00  9.99545405947943e-01
  4.36286830902100e+00  1.00524094887078e-03 -1.05509984493256e+00  9.99368371418735e-01
  4.37170267105103e+00  1.22766278218478e-03 -1.19311654567719e+00  9.99163200049786e-01
  4.37188816070557e+00  1.19890307541937e-03 -1.07359910011292e+00  9.99050919721744e-01
  4.37676954269409e+00  1.31779292132705e-03 -1.07136654853821e+00  9.98926462965455e-01
  0.00000000000000e+00  1.95822194218636e-02 -4.04235512018204e-01  9.98965689412669e-01
  4.37508964538574e+00  1.22718617785722e-03 -1.23755562305450e+00  9.99135549756440e-01
  4.37678194046021e+00  1.38170982245356e-03 -1.07198333740234e+00  9.99180779318127e-01
  4.37058973312378e+00  9.52701899223030e-04 -1.19029474258423e+00  9.99201563742379e-01
  4.36893844604492e+00  1.19961029849946e-03 -1.17544758319855e+00  9.99233246626236e-01
  0.00000000000000e+00  1.28981508314610e-02 -4.59141612052917e-01  9.99067290902943e-01
  4.36425876617432e+00  1.10545323695987e-03 -1.09471440315247e+00  9.99011474123586e-01
  4.37332105636597e+00  1.01665488909930e-03 -1.21790850162506e+00  9.98826798655231e-01
  4.36923122406006e+00  1.07583415228873e-03 -1.17671561241150e+00  9.98738710601822e-01
  4.37130117416382e+00  1.28266564570367e-03 -1.02988171577454e+00  9.98728809571912e-01
  4.37278032302856e+00  1.10526778735220e-03 -1.12579369544983e+00  9.98585281138748e-01
  4.37987041473389e+00  1.20713422074914e-03 -1.09462690353394e+00  9.98603414294121e-01
  4.37622880935669e+00  9.92274959571660e-04 -1.11983835697174e+00  9.98371263147879e-01
  4.38070297241211e+00  8.34759965073317e-04 -1.17885160446167e+00  9.98139966565263e-01
  4.37874221801758e+00  1.21768715325743e-03 -1.04936921596527e+00  9.98171441645621e-01
  4.37750530242920e+00  1.19207391981035e-03 -1.25113964080811e+00  9.98318848276439e-01
  4.37682914733887e+00  1.42309931106865e-03 -1.01581764221191e+00  9.98330732945825e-01
  4.38245153427124e+00  1.35528261307627e-03 -1.09060215950012e+00  9.98269771724575e-01
  4.39235830307007e+00  1.01283472031355e-03 -1.16635382175446e+00  9.98359486229786e-01
  4.38520240783691e+00  1.09472591429949e-03 -1.18711674213409e+00  9.98446435779236e-01
  4.38570213317871e+00  1.36675103567541e-03 -1.16499507427216e+00  9.98571038602149e-01
  4.38403129577637e+00  1.23587262351066e-03 -1.16400372982025e+00  9.98681492727480e-01
  4.39095544815063e+00  1.10616418533027e-03 -1.09904921054840e+00  9.98605714794841e-01
  4.39234209060669e+00  1.18260353337973e-03 -1.07833552360535e+00  9.98631650497842e-01
