  2.54717731475830e+00  1.01582764182240e-03 -1.13028490543365e+00  8.34423385410838e-01
  2.55311059951782e+00  1.21572264470160e-03 -1.13757169246674e+00  8.34531163882097e-01
  2.54641819000244e+00  1.18515104986727e-03 -1.02835905551910e+00  8.34624222921385e-01
  2.55319714546204e+00  1.22028111945838e-03 -1.03675973415375e+00  8.34815589963641e-01
  2.55554819107056e+00  1.50794570799917e-03 -9.82481777667999e-01  8.35043971507162e-01
  2.55429697036743e+00  1.70201517175883e-03 -8.30387830734253e-01  8.35209602164332e-01
  2.55892944335938e+00  1.05918687768281e-03 -1.00045299530029e+00  8.35247273695035e-01
  2.55060172080994e+00  1.09508680179715e-03 -1.05239105224609e+00  8.35384342833007e-01
  2.54935956001282e+00  1.48138951044530e-03 -8.72181534767151e-01  8.35545964520860e-01
  2.56072926521301e+00  1.11153896432370e-03 -1.10431957244873e+00  8.35653608368420e-01
  2.55657219886780e+00  1.11318205017596e-03 -1.07600259780884e+00  8.35791725426330e-01
  0.00000000000000e+00  1.26550311688334e-03 -1.02234494686127e+00  8.35892899188777e-01
  2.55942010879517e+00  1.35179876815528e-03 -1.07664310932159e+00  8.36061095954249e-01
  2.55846071243286e+00  1.37634295970201e-03 -1.10245990753174e+00  8.36132744012249e-01
  2.56458687782288e+00  1.00545387249440e-03 -9.86421108245850e-01  8.36153133168014e-01
  2.56339097023010e+00  3.87339224107563e-03 -1.01901435852051e+00  8.36123300738199e-01
  2.56218647956848e+00  1.50511495303363e-03 -9.53210651874542e-01  8.36385164382873e-01
  2.56494855880737e+00  1.22841983102262e-03 -9.47327375411987e-01  8.36501910355172e-01
  2.56697368621826e+00  1.22394005302340e-03 -1.07236516475677e+00  8.36545094463161e-01
  2.57108211517334e+00  1.39765453059226e-03 -1.01563966274261e+00  8.36606545662938e-01
  2.56862998008728e+00  1.48114003241062e-03 -9.65002179145813e-01  8.36737417328661e-01
  2.56737804412842e+00  1.14516878966242e-03 -1.09480249881744e+00  8.36845440692560e-01
  2.56939673423767e+00  1.43771572038531e-03 -9.65280294418335e-01  8.37028795325368e-01
  2.56793832778931e+00  1.37773028109223e-03 -9.36214625835419e-01  8.37341100814101e-01
  2.57332134246826e+00  1.04682391975075e-03 -1.02756273746490e+00  8.37779767736139e-01
  2.57484889030457e+00  1.14879920147359e-03 -9.41819310188293e-01  8.38318281233794e-01
