  3.96562671661377e+00  1.25075979158282e-02 -9.46815311908722e-01  2.84414816149870e-01
  3.96456718444824e+00  1.35882524773479e-02 -9.09922242164612e-01  2.84732575303625e-01
  3.96410536766052e+00  1.24841807410121e-02 -9.40519034862518e-01  2.84857815158306e-01
  3.96740555763245e+00  1.31865683943033e-02 -9.18873548507690e-01  2.84926801016417e-01
  3.96357607841492e+00  1.32501684129238e-02 -8.80043566226959e-01  2.84917703739121e-01
  3.96429729461670e+00  1.36042963713408e-02 -9.42488789558411e-01  2.84892901103836e-01
  3.96860623359680e+00  1.41406087204814e-02 -8.61753284931183e-01  2.84877013049489e-01
  3.95900607109070e+00  1.26046724617481e-02 -9.28122520446777e-01  2.84719857030868e-01
  3.92971181869507e+00  2.76190396398306e-02 -7.43724167346954e-01  2.84458707636295e-01
  3.96549773216248e+00  1.23866619542241e-02 -8.71604561805725e-01  2.84349119858400e-01
  3.95842361450195e+00  1.56915094703436e-02 -8.88021290302277e-01  2.84302430571094e-01
  3.96849322319031e+00  1.35887414216995e-02 -9.23880875110626e-01  2.84388355843496e-01
  3.96487140655518e+00  1.30005041137338e-02 -8.90233814716339e-01  2.84498061200238e-01
  3.96345686912537e+00  1.16386087611318e-02 -9.21821236610413e-01  2.84669016089114e-01
  0.00000000000000e+00  1.22285699471831e-02 -8.96571934223175e-01  2.84709852936421e-01
  3.96300601959229e+00  1.18636181578040e-02 -8.96839320659637e-01  2.84938144657637e-01
  3.96854329109192e+00  1.28990532830358e-02 -9.43276822566986e-01  2.85000392648334e-01
  3.96878838539124e+00  1.24606015160680e-02 -9.58301723003387e-01  2.85084718998239e-01
  3.96604442596436e+00  1.13154724240303e-02 -9.51442122459412e-01  2.85044549665871e-01
  3.96732378005981e+00  1.31113044917583e-02 -8.81908535957336e-01  2.85001667404200e-01
  3.97014617919922e+00  1.26972654834390e-02 -9.19496178627014e-01  2.85257132491635e-01
  3.96701455116272e+00  1.41575383022428e-02 -8.84945929050446e-01  2.85244356599200e-01
  3.96520733833313e+00  1.32911372929811e-02 -9.16932642459869e-01  2.85166009133099e-01
  3.96548128128052e+00  1.38244535773993e-02 -8.69829952716827e-01  2.85141614990816e-01
  3.96510982513428e+00  1.40587426722050e-02 -9.12705302238464e-01  2.85302800079607e-01
  3.96541023254395e+00  1.32506629452109e-02 -8.95833611488342e-01  2.85448152349613e-01
  3.97110199928284e+00  1.26707535237074e-02 -9.68973875045776e-01  2.85524837544472e-01
  3.96986079216003e+00  1.30732711404562e-02 -8.89212846755981e-01  2.85582391490431e-01
  3.96486544609070e+00  1.36103862896562e-02 -8.86403203010559e-01  2.85496636787602e-01
  3.96753287315369e+00  1.52753433212638e-02 -8.72137606143951e-01  2.85335780935647e-01
  3.97355008125305e+00  1.48094687610865e-02 -8.87563765048981e-01  2.85239867975098e-01
  3.97404026985168e+00  1.05267092585564e-02 -9.44539189338684e-01  2.85266702549167e-01
  3.97419595718384e+00  1.35097689926624e-02 -9.29702639579773e-01  2.85480228207032e-01
  3.97651863098145e+00  1.22749442234635e-02 -9.72376823425293e-01  2.85800420044314e-01
  3.97205924987793e+00  1.33594553917646e-02 -8.98867130279541e-01  2.86162349941590e-01
  0.00000000000000e+00  1.29681434482336e-02 -9.07081186771393e-01  2.86290791455602e-01
  3.97367644309998e+00  1.23136090114713e-02 -8.97563338279724e-01  2.86378101840887e-01
  3.97245621681213e+00  1.26316454261541e-02 -9.70077693462372e-01  2.86495372957891e-01
  3.97104287147522e+00  1.36997019872069e-02 -9.00053083896637e-01  2.86314447250943e-01
  3.97445178031921e+00  1.23993149027228e-02 -9.73488628864288e-01  2.86085148708700e-01
