  2.94752573966980e+00  1.76131795160472e-03 -1.00449466705322e+00  4.53279422248128e-01
  2.93838357925415e+00  1.58630812074989e-03 -9.04192626476288e-01  4.53369618164248e-01
  2.93611788749695e+00  2.23111850209534e-03 -9.55917537212372e-01  4.53381896956001e-01
  2.92934942245483e+00  1.68973731342703e-03 -9.27930057048798e-01  4.53306121078894e-01
  2.92670941352844e+00  1.53973849955946e-03 -9.70474541187286e-01  4.53143839795682e-01
  2.92505311965942e+00  1.15750636905432e-03 -1.24299454689026e+00  4.52842071673075e-01
  2.91360926628113e+00  1.45822344347835e-03 -1.05648171901703e+00  4.52547753111658e-01
  2.91379857063293e+00  1.30009721033275e-03 -9.92795944213867e-01  4.52161642421430e-01
  2.90694427490234e+00  1.63892970886081e-03 -1.00784254074097e+00  4.51677763199106e-01
  1.43905258178711e+00  6.99999975040555e-04 -8.00000011920929e-01  4.51191865083000e-01
  2.90001320838928e+00  1.56737526413053e-03 -1.04085874557495e+00  4.50863898955642e-01
  2.89161491394043e+00  1.52819184586406e-03 -1.06150817871094e+00  4.50518023160522e-01
  2.89052700996399e+00  1.60897441674024e-03 -1.10282123088837e+00  4.50133884403259e-01
  2.89097785949707e+00  1.39382679481059e-03 -9.94508266448975e-01  4.49837358019710e-01
  2.88445878028870e+00  1.87730649486184e-03 -9.21318888664246e-01  4.49474996009849e-01
  2.87935972213745e+00  1.58218399155885e-03 -9.92133319377899e-01  4.49111842673871e-01
  2.87499380111694e+00  1.69552769511938e-03 -9.04121875762939e-01  4.48712516439749e-01
  2.87268328666687e+00  1.59384531434625e-03 -9.46077883243561e-01  4.48342107726092e-01
  2.86719417572021e+00  1.87559553887695e-03 -9.25184905529022e-01  4.48023373123130e-01
  2.87216901779175e+00  1.51033152360469e-03 -9.62871134281158e-01  4.47732741410524e-01
  2.86532211303711e+00  1.58529286272824e-03 -9.05346274375916e-01  4.47454647979393e-01
  2.86592602729797e+00  1.54562259558588e-03 -8.96242141723633e-01  4.47185427209313e-01
  2.86400675773621e+00  1.58904201816767e-03 -9.13181543350220e-01  4.46985097268282e-01
  1.46258802413940e+01  6.99999975040555e-04 -8.00000011920929e-01  4.46773662489664e-01
  2.85829043388367e+00  1.77284039091319e-03 -8.91773581504822e-01  4.46546747869086e-01
  2.86046576499939e+00  1.42798537854105e-03 -9.57120418548584e-01  4.46329850290399e-01
  2.86135768890381e+00  1.28001614939421e-03 -1.00734329223633e+00  4.46139901097228e-01
  2.85922265052795e+00  1.58773444127291e-03 -9.35770630836487e-01  4.45999106150264e-01
  2.85961675643921e+00  1.41710287425667e-03 -9.47559416294098e-01  4.45839536332982e-01
  2.85695385932922e+00  1.52385281398892e-03 -9.20524179935455e-01  4.45816171526754e-01
  2.85787987709045e+00  1.46989244967699e-03 -9.36851680278778e-01  4.45735708764960e-01
  2.85640716552734e+00  1.51368556544185e-03 -9.62185323238373e-01  4.45534025698196e-01
  2.85831737518311e+00  1.54667440801859e-03 -9.19970750808716e-01  4.45324950741248e-01
  2.85253286361694e+00  1.50491145905107e-03 -9.29945826530457e-01  4.45151152453839e-01
  2.85569858551025e+00  1.59409677144140e-03 -9.24192368984222e-01  4.45113910565786e-01
  2.85080790519714e+00  1.60244409926236e-03 -8.27541112899780e-01  4.45080438524259e-01
  2.85202932357788e+00  1.43205700442195e-03 -8.86374473571777e-01  4.45036779251417e-01
  2.85395312309265e+00  1.33530364837497e-03 -9.17087495326996e-01  4.45014809148216e-01
  2.85317826271057e+00  1.60469021648169e-03 -1.00284266471863e+00  4.44937488346163e-01
  2.85369420051575e+00  1.64471776224673e-03 -9.96583044528961e-01  4.44843852438325e-01
  2.85448956489563e+00  1.39764184132218e-03 -9.60282802581787e-01  4.44740120215473e-01
